date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
03/05/1991,1991030500,38,9101,Sharon,0,4.0,152.0,1004,10,0.0
03/05/1991,1991030506,38,9101,Sharon,1,4.0,151.0,1002,12,0.0
03/05/1991,1991030512,38,9101,Sharon,1,4.3,150.1,1002,12,0.0
03/05/1991,1991030518,38,9101,Sharon,1,4.5,149.3,1002,12,0.0
03/06/1991,1991030600,38,9101,Sharon,1,5.0,148.5,1002,12,0.0
03/06/1991,1991030606,38,9101,Sharon,1,5.3,148.0,1000,15,0.0
03/06/1991,1991030612,38,9101,Sharon,1,5.6,147.3,1000,15,0.0
03/06/1991,1991030618,38,9101,Sharon,1,6.0,146.6,1000,15,0.0
03/07/1991,1991030700,38,9101,Sharon,2,6.5,146.0,998,20,0.0
03/07/1991,1991030706,38,9101,Sharon,2,6.9,145.4,996,20,0.0
03/07/1991,1991030712,38,9101,Sharon,2,7.1,144.5,996,20,0.0
03/07/1991,1991030718,38,9101,Sharon,2,7.1,144.5,996,20,0.0
03/08/1991,1991030800,38,9101,Sharon,2,6.5,144.1,992,20,0.0
03/08/1991,1991030806,38,9101,Sharon,3,6.3,143.5,990,25,0.0
03/08/1991,1991030812,38,9101,Sharon,3,6.3,142.5,990,25,0.0
03/08/1991,1991030818,38,9101,Sharon,3,6.3,141.5,990,25,0.0
03/09/1991,1991030900,38,9101,Sharon,3,6.3,140.9,985,25,0.0
03/09/1991,1991030906,38,9101,Sharon,3,6.3,140.3,985,25,0.0
03/09/1991,1991030912,38,9101,Sharon,3,6.4,139.5,985,25,0.0
03/09/1991,1991030918,38,9101,Sharon,3,6.5,138.5,985,25,0.0
03/10/1991,1991031000,38,9101,Sharon,3,6.7,137.6,980,30,0.0
03/10/1991,1991031006,38,9101,Sharon,3,6.8,136.8,980,30,0.0
03/10/1991,1991031012,38,9101,Sharon,3,6.8,136.0,980,30,0.0
03/10/1991,1991031018,38,9101,Sharon,3,6.9,135.3,980,30,0.0
03/11/1991,1991031100,38,9101,Sharon,3,6.9,134.5,980,30,0.0
03/11/1991,1991031106,38,9101,Sharon,3,6.9,133.5,985,25,0.0
03/11/1991,1991031112,38,9101,Sharon,3,7.0,132.4,985,25,0.0
03/11/1991,1991031118,38,9101,Sharon,3,7.3,131.8,990,25,0.0
03/12/1991,1991031200,38,9101,Sharon,2,7.7,131.0,990,20,0.0
03/12/1991,1991031206,38,9101,Sharon,2,8.3,130.0,995,20,0.0
03/12/1991,1991031212,38,9101,Sharon,2,8.6,128.8,995,20,0.0
03/12/1991,1991031218,38,9101,Sharon,2,9.0,127.7,998,20,0.0
03/13/1991,1991031300,38,9101,Sharon,2,9.5,126.1,998,20,0.0
03/13/1991,1991031306,38,9101,Sharon,2,10.5,125.1,998,20,0.0
03/13/1991,1991031312,38,9101,Sharon,1,11.0,124.0,998,15,0.0
03/13/1991,1991031318,38,9101,Sharon,1,11.3,123.0,1000,15,0.0
03/14/1991,1991031400,38,9101,Sharon,1,11.5,122.3,1000,15,0.0
03/14/1991,1991031406,38,9101,Sharon,1,10.5,122.3,1000,15,0.0
03/20/1991,1991032000,30,9102,Tim,1,3.5,159.5,1002,15,0.0
