date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
03/09/1993,1993030900,35,9301,Irma,1,5.0,169.0,1006,12,0.0
03/09/1993,1993030906,35,9301,Irma,1,5.0,168.0,1004,12,0.0
03/09/1993,1993030912,35,9301,Irma,1,5.0,167.0,1002,15,0.0
03/09/1993,1993030918,35,9301,Irma,1,5.2,166.0,1002,15,0.0
03/10/1993,1993031000,35,9301,Irma,1,5.3,165.0,1002,15,0.0
03/10/1993,1993031006,35,9301,Irma,1,5.5,164.5,1002,15,0.0
03/10/1993,1993031012,35,9301,Irma,1,5.4,164.0,1002,15,0.0
03/10/1993,1993031018,35,9301,Irma,1,5.3,163.5,1002,15,0.0
03/11/1993,1993031100,35,9301,Irma,1,5.2,163.0,1002,15,0.0
03/11/1993,1993031106,35,9301,Irma,1,5.4,162.3,1000,15,0.0
03/11/1993,1993031112,35,9301,Irma,1,5.0,162.0,1000,15,0.0
03/11/1993,1993031118,35,9301,Irma,1,4.7,162.1,1000,15,0.0
03/12/1993,1993031200,35,9301,Irma,1,4.5,162.5,1000,15,0.0
03/12/1993,1993031206,35,9301,Irma,1,4.5,162.5,1000,15,0.0
03/12/1993,1993031212,35,9301,Irma,1,5.8,162.0,1000,15,0.0
03/12/1993,1993031218,35,9301,Irma,1,5.9,161.0,1000,15,0.0
03/13/1993,1993031300,35,9301,Irma,1,6.6,159.5,1000,15,0.0
03/13/1993,1993031306,35,9301,Irma,1,7.5,158.5,1000,15,0.0
03/13/1993,1993031312,35,9301,Irma,2,8.8,156.9,995,20,0.0
03/13/1993,1993031318,35,9301,Irma,2,10.0,155.8,995,20,0.0
03/14/1993,1993031400,35,9301,Irma,3,10.8,154.6,992,25,0.0
03/14/1993,1993031406,35,9301,Irma,3,11.7,153.2,990,25,0.0
03/14/1993,1993031412,35,9301,Irma,3,12.4,152.4,990,25,0.0
03/14/1993,1993031418,35,9301,Irma,3,12.9,151.7,990,25,0.0
03/15/1993,1993031500,35,9301,Irma,3,13.3,150.7,990,25,0.0
03/15/1993,1993031506,35,9301,Irma,3,13.6,150.0,990,25,0.0
03/15/1993,1993031512,35,9301,Irma,3,14.5,149.6,990,25,0.0
03/15/1993,1993031518,35,9301,Irma,3,15.4,149.6,990,25,0.0
03/16/1993,1993031600,35,9301,Irma,3,16.4,150.0,990,25,0.0
03/16/1993,1993031606,35,9301,Irma,3,16.8,150.8,990,25,0.0
03/16/1993,1993031612,35,9301,Irma,3,17.2,151.2,990,25,0.0
03/16/1993,1993031618,35,9301,Irma,3,17.6,151.6,990,25,0.0
03/17/1993,1993031700,35,9301,Irma,2,17.6,151.6,995,20,0.0
03/17/1993,1993031706,35,9301,Irma,2,17.6,151.6,998,20,0.0
03/17/1993,1993031712,35,9301,Irma,1,18.0,152.0,1000,15,0.0
06/15/1993,1993061518,52,9302,Koryn,0,4.2,156.5,1008,10,0.0
06/16/1993,1993061600,52,9302,Koryn,0,4.6,156.8,1008,10,0.0
06/16/1993,1993061606,52,9302,Koryn,1,5.0,157.1,1008,12,0.0
06/16/1993,1993061612,52,9302,Koryn,1,5.8,157.2,1008,12,0.0
06/16/1993,1993061618,52,9302,Koryn,1,6.4,157.0,1008,12,0.0
06/17/1993,1993061700,52,9302,Koryn,1,6.7,156.6,1006,15,0.0
06/17/1993,1993061706,52,9302,Koryn,1,6.8,155.9,1006,15,0.0
06/17/1993,1993061712,52,9302,Koryn,1,6.8,155.2,1006,15,0.0
06/17/1993,1993061718,52,9302,Koryn,1,7.2,154.8,1006,15,0.0
06/18/1993,1993061800,52,9302,Koryn,1,7.3,154.3,1005,15,0.0
06/18/1993,1993061806,52,9302,Koryn,1,7.5,153.9,1005,15,0.0
06/18/1993,1993061812,52,9302,Koryn,1,7.7,153.3,1005,15,0.0
06/18/1993,1993061818,52,9302,Koryn,1,7.9,152.2,1005,15,0.0
06/19/1993,1993061900,52,9302,Koryn,1,8.0,151.0,1005,15,0.0
06/19/1993,1993061906,52,9302,Koryn,1,7.8,150.2,1005,15,0.0
06/19/1993,1993061912,52,9302,Koryn,1,7.4,149.2,1005,15,0.0
06/19/1993,1993061918,52,9302,Koryn,1,7.3,147.9,1005,15,0.0
06/20/1993,1993062000,52,9302,Koryn,1,7.3,147.3,1005,15,0.0
06/20/1993,1993062006,52,9302,Koryn,1,7.3,146.7,1005,15,0.0
06/20/1993,1993062012,52,9302,Koryn,1,7.3,146.2,1005,15,0.0
06/20/1993,1993062018,52,9302,Koryn,1,7.3,145.8,1005,15,0.0
06/21/1993,1993062100,52,9302,Koryn,1,7.4,145.2,1005,15,0.0
