date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
05/22/2011,2011052212,46,1102,Songda,3,10.2,135.8,990,25,0.0
05/22/2011,2011052218,46,1102,Songda,3,10.5,135.0,990,25,0.0
05/23/2011,2011052300,46,1102,Songda,3,10.9,134.0,985,28,0.0
05/23/2011,2011052306,46,1102,Songda,3,11.2,133.2,985,28,0.0
05/23/2011,2011052312,46,1102,Songda,3,11.4,132.4,985,28,0.0
05/23/2011,2011052318,46,1102,Songda,3,11.6,131.7,985,28,0.0
05/24/2011,2011052400,46,1102,Songda,3,11.9,131.0,985,28,0.0
05/24/2011,2011052406,46,1102,Songda,3,12.3,130.2,980,30,0.0
05/24/2011,2011052412,46,1102,Songda,4,12.4,129.4,975,33,0.0
05/24/2011,2011052418,46,1102,Songda,4,12.1,128.8,970,35,0.0
05/25/2011,2011052500,46,1102,Songda,4,12.3,128.2,965,40,0.0
05/25/2011,2011052506,46,1102,Songda,5,12.6,127.8,950,45,0.0
05/25/2011,2011052512,46,1102,Songda,5,13.1,127.5,950,45,0.0
05/25/2011,2011052518,46,1102,Songda,5,13.8,127.2,945,50,0.0
05/26/2011,2011052600,46,1102,Songda,5,14.7,126.5,940,50,0.0
05/26/2011,2011052606,46,1102,Songda,6,15.6,125.8,920,60,0.0
05/26/2011,2011052612,46,1102,Songda,6,16.2,125.1,910,65,0.0
05/26/2011,2011052618,46,1102,Songda,6,17.2,124.5,910,65,0.0
05/27/2011,2011052700,46,1102,Songda,6,18.1,123.9,920,60,0.0
05/27/2011,2011052706,46,1102,Songda,6,19.3,123.4,935,55,0.0
05/27/2011,2011052712,46,1102,Songda,6,20.4,123.2,935,55,0.0
05/27/2011,2011052718,46,1102,Songda,5,21.4,123.2,945,48,0.0
05/28/2011,2011052800,46,1102,Songda,5,22.9,123.8,950,45,0.0
05/28/2011,2011052806,46,1102,Songda,4,24.8,125.0,960,40,0.0
05/28/2011,2011052812,46,1102,Songda,4,26.5,126.5,960,40,0.0
05/28/2011,2011052818,46,1102,Songda,4,28.7,129.1,970,35,0.0
05/29/2011,2011052900,46,1102,Songda,3,30.6,131.6,985,30,0.0
05/29/2011,2011052906,46,1102,Songda,9,32.8,134.1,982,25,0.0
05/29/2011,2011052912,46,1102,Songda,9,34.2,136.6,988,23,0.0
05/29/2011,2011052918,46,1102,Songda,9,34.5,137.4,988,23,0.0
05/30/2011,2011053000,46,1102,Songda,9,34.6,139.6,990,23,0.0
05/30/2011,2011053006,46,1102,Songda,9,35.8,142.8,990,23,0.0
05/30/2011,2011053012,46,1102,Songda,9,36.3,145.0,990,25,0.0
05/30/2011,2011053018,46,1102,Songda,9,36.4,148.1,990,25,0.0
05/31/2011,2011053100,46,1102,Songda,9,36.5,151.0,988,25,0.0
06/08/2011,2011060818,10,1103,Sarika,1,14.3,120.1,1004,13,0.0
06/09/2011,2011060900,10,1103,Sarika,1,14.9,119.6,1004,13,0.0
06/09/2011,2011060906,10,1103,Sarika,1,15.5,119.1,1002,13,0.0
06/09/2011,2011060912,10,1103,Sarika,1,16.3,118.4,1000,15,0.0
06/09/2011,2011060918,10,1103,Sarika,2,17.3,117.9,998,18,0.0
06/10/2011,2011061000,10,1103,Sarika,2,18.7,117.6,995,20,0.0
06/10/2011,2011061006,10,1103,Sarika,2,20.1,117.1,995,20,0.0
06/10/2011,2011061012,10,1103,Sarika,2,21.3,116.9,995,18,0.0
06/10/2011,2011061018,10,1103,Sarika,2,22.6,116.9,995,18,0.0
06/11/2011,2011061100,10,1103,Sarika,2,23.6,116.9,996,18,0.0
06/16/2011,2011061618,36,1104,Haima,1,9.1,129.4,1008,13,0.0
06/17/2011,2011061700,36,1104,Haima,1,10.0,129.1,1008,13,0.0
06/17/2011,2011061706,36,1104,Haima,1,10.9,128.6,1008,13,0.0
06/17/2011,2011061712,36,1104,Haima,1,11.7,127.8,1008,13,0.0
06/17/2011,2011061718,36,1104,Haima,1,12.5,127.4,1006,15,0.0
06/18/2011,2011061800,36,1104,Haima,1,13.5,126.3,1006,15,0.0
06/18/2011,2011061806,36,1104,Haima,1,14.4,125.6,1004,15,0.0
06/18/2011,2011061812,36,1104,Haima,1,15.2,124.9,1002,15,0.0
06/18/2011,2011061818,36,1104,Haima,1,16.0,124.5,1002,15,0.0
06/19/2011,2011061900,36,1104,Haima,1,16.7,124.2,1000,15,0.0
06/19/2011,2011061906,36,1104,Haima,1,17.6,123.7,1000,15,0.0
06/19/2011,2011061912,36,1104,Haima,1,18.7,122.7,1000,15,0.0
06/19/2011,2011061918,36,1104,Haima,1,19.5,121.3,1000,15,0.0
06/20/2011,2011062000,36,1104,Haima,1,20.1,120.0,1000,16,0.0
06/20/2011,2011062006,36,1104,Haima,1,20.2,118.6,1000,16,0.0
06/20/2011,2011062012,36,1104,Haima,1,19.9,117.5,1000,16,0.0
06/20/2011,2011062018,36,1104,Haima,1,19.6,116.9,998,16,0.0
06/20/2011,2011062018,27,1105,Meari,1,11.2,133.2,1002,15,0.0
06/21/2011,2011062100,36,1104,Haima,1,19.4,116.3,998,16,0.0
06/21/2011,2011062100,27,1105,Meari,1,11.5,132.5,1000,15,0.0
06/21/2011,2011062106,36,1104,Haima,2,19.3,115.9,996,18,0.0
06/21/2011,2011062106,27,1105,Meari,1,11.8,131.4,1000,15,0.0
06/21/2011,2011062112,36,1104,Haima,2,19.1,115.5,994,18,0.0
06/21/2011,2011062112,27,1105,Meari,1,12.2,130.5,1000,15,0.0
06/21/2011,2011062118,36,1104,Haima,2,18.9,114.9,992,20,0.0
06/21/2011,2011062118,27,1105,Meari,1,12.6,130.0,1000,15,0.0
06/22/2011,2011062200,36,1104,Haima,2,19.7,114.1,992,20,0.0
06/22/2011,2011062200,27,1105,Meari,2,13.2,129.3,998,18,0.0
06/22/2011,2011062206,36,1104,Haima,2,20.2,113.4,992,20,0.0
06/22/2011,2011062206,27,1105,Meari,2,13.6,128.9,995,18,0.0
06/22/2011,2011062212,36,1104,Haima,2,20.6,112.8,992,20,0.0
06/22/2011,2011062212,27,1105,Meari,2,14.2,128.1,995,20,0.0
06/22/2011,2011062218,36,1104,Haima,2,20.9,112.4,992,20,0.0
06/22/2011,2011062218,27,1105,Meari,2,14.6,127.8,990,23,0.0
06/23/2011,2011062300,27,1105,Meari,3,15.7,127.3,985,25,0.0
06/23/2011,2011062300,36,1104,Haima,2,21.3,111.7,990,20,0.0
06/23/2011,2011062306,27,1105,Meari,3,16.7,127.0,985,25,0.0
06/23/2011,2011062306,36,1104,Haima,2,21.3,111.0,986,20,0.0
06/23/2011,2011062312,27,1105,Meari,3,17.9,126.7,985,25,0.0
06/23/2011,2011062312,36,1104,Haima,2,21.1,110.1,988,18,0.0
06/23/2011,2011062318,27,1105,Meari,3,19.1,126.2,985,25,0.0
06/23/2011,2011062318,36,1104,Haima,2,21.0,109.3,988,18,0.0
06/24/2011,2011062400,27,1105,Meari,3,20.6,125.8,980,28,0.0
06/24/2011,2011062400,36,1104,Haima,2,20.9,108.5,988,20,0.0
06/24/2011,2011062406,27,1105,Meari,3,21.8,125.3,980,28,0.0
06/24/2011,2011062406,36,1104,Haima,2,20.5,107.8,988,20,0.0
06/24/2011,2011062412,27,1105,Meari,3,24.1,124.7,975,30,0.0
06/24/2011,2011062412,36,1104,Haima,2,20.3,106.4,988,20,0.0
06/24/2011,2011062418,27,1105,Meari,3,25.5,123.7,975,30,0.0
06/24/2011,2011062418,36,1104,Haima,1,20.1,105.1,990,16,0.0
06/25/2011,2011062500,27,1105,Meari,3,26.8,123.2,975,30,0.0
06/25/2011,2011062500,36,1104,Haima,1,19.8,104.3,992,12,0.0
06/25/2011,2011062506,27,1105,Meari,3,27.8,123.3,975,30,0.0
06/25/2011,2011062506,36,1104,Haima,1,19.6,103.8,996,12,0.0
06/25/2011,2011062512,27,1105,Meari,3,29.4,123.9,980,28,0.0
06/25/2011,2011062512,36,1104,Haima,0,19.3,103.2,996,9,0.0
06/25/2011,2011062518,27,1105,Meari,3,31.8,124.6,980,28,0.0
06/26/2011,2011062600,27,1105,Meari,3,35.1,124.3,980,28,0.0
06/26/2011,2011062606,27,1105,Meari,3,36.8,123.0,982,25,0.0
06/26/2011,2011062612,27,1105,Meari,2,37.2,122.7,982,23,0.0
06/26/2011,2011062618,27,1105,Meari,2,37.8,123.0,985,23,0.0
06/27/2011,2011062700,27,1105,Meari,1,38.4,124.4,990,16,0.0
06/27/2011,2011062706,27,1105,Meari,9,38.8,125.5,996,12,0.0
07/11/2011,2011071112,54,1106,Ma-on,1,18.4,157.3,1004,15,0.0
07/11/2011,2011071118,54,1106,Ma-on,1,18.6,156.6,1000,15,0.0
07/12/2011,2011071200,54,1106,Ma-on,2,18.8,155.8,998,18,0.0
07/12/2011,2011071206,54,1106,Ma-on,2,19.0,155.2,995,18,0.0
07/12/2011,2011071212,54,1106,Ma-on,2,19.2,154.2,995,20,0.0
07/12/2011,2011071218,54,1106,Ma-on,2,19.3,153.5,990,23,0.0
07/13/2011,2011071300,54,1106,Ma-on,3,19.6,152.7,985,28,0.0
07/13/2011,2011071306,54,1106,Ma-on,3,19.7,151.4,980,30,0.0
07/13/2011,2011071312,54,1106,Ma-on,3,19.8,150.0,980,30,0.0
07/13/2011,2011071318,54,1106,Ma-on,4,19.9,148.5,975,33,0.0
07/13/2011,2011071318,9,1107,Tokage,1,14.8,133.5,1006,12,0.0
07/14/2011,2011071400,54,1106,Ma-on,4,20.0,147.5,970,35,0.0
07/14/2011,2011071400,9,1107,Tokage,1,14.7,133.1,1006,12,0.0
07/14/2011,2011071406,54,1106,Ma-on,4,20.1,146.2,965,38,0.0
07/14/2011,2011071406,9,1107,Tokage,1,14.5,132.6,1004,12,0.0
07/14/2011,2011071412,54,1106,Ma-on,5,20.2,145.1,960,42,0.0
07/14/2011,2011071412,9,1107,Tokage,1,14.4,132.3,1004,12,0.0
07/14/2011,2011071418,54,1106,Ma-on,5,20.3,143.7,950,45,0.0
07/14/2011,2011071418,9,1107,Tokage,1,14.2,132.1,1002,15,0.0
07/15/2011,2011071500,54,1106,Ma-on,5,20.4,142.5,945,48,0.0
07/15/2011,2011071500,9,1107,Tokage,2,14.1,132.6,1000,18,0.0
07/15/2011,2011071506,54,1106,Ma-on,5,20.6,141.4,945,48,0.0
07/15/2011,2011071506,9,1107,Tokage,2,14.0,133.4,1000,18,0.0
07/15/2011,2011071512,54,1106,Ma-on,5,20.6,140.5,945,48,0.0
07/15/2011,2011071512,9,1107,Tokage,2,14.1,134.2,1000,18,0.0
07/15/2011,2011071518,54,1106,Ma-on,5,20.7,139.6,945,50,0.0
07/15/2011,2011071518,9,1107,Tokage,1,14.4,134.6,1002,15,0.0
07/16/2011,2011071600,54,1106,Ma-on,5,21.1,138.8,940,50,0.0
07/16/2011,2011071606,54,1106,Ma-on,6,21.2,137.9,935,55,0.0
07/16/2011,2011071612,54,1106,Ma-on,6,21.9,137.1,935,55,0.0
07/16/2011,2011071618,54,1106,Ma-on,6,22.7,136.3,935,55,0.0
07/17/2011,2011071700,54,1106,Ma-on,6,23.4,135.6,935,55,0.0
07/17/2011,2011071706,54,1106,Ma-on,5,24.6,134.5,940,50,0.0
07/17/2011,2011071712,54,1106,Ma-on,5,25.2,133.9,940,50,0.0
07/17/2011,2011071718,54,1106,Ma-on,5,25.9,133.5,950,48,0.0
07/18/2011,2011071800,54,1106,Ma-on,5,27.0,133.3,950,45,0.0
07/18/2011,2011071806,54,1106,Ma-on,5,28.4,133.2,950,45,0.0
07/18/2011,2011071812,54,1106,Ma-on,5,29.7,132.9,950,45,0.0
07/18/2011,2011071818,54,1106,Ma-on,5,30.8,132.8,950,45,0.0
07/19/2011,2011071900,54,1106,Ma-on,5,31.8,132.8,955,42,0.0
07/19/2011,2011071906,54,1106,Ma-on,4,32.7,133.1,960,40,0.0
07/19/2011,2011071912,54,1106,Ma-on,4,33.3,134.2,965,40,0.0
07/19/2011,2011071918,54,1106,Ma-on,4,33.6,134.5,975,33,0.0
07/20/2011,2011072000,54,1106,Ma-on,3,33.5,135.6,980,30,0.0
07/20/2011,2011072006,54,1106,Ma-on,3,33.5,136.8,980,28,0.0
07/20/2011,2011072012,54,1106,Ma-on,3,32.8,137.9,985,25,0.0
07/20/2011,2011072018,54,1106,Ma-on,3,32.0,138.7,985,25,0.0
07/21/2011,2011072100,54,1106,Ma-on,2,31.3,139.4,990,23,0.0
07/21/2011,2011072106,54,1106,Ma-on,2,30.7,140.8,990,23,0.0
07/21/2011,2011072112,54,1106,Ma-on,2,30.4,141.7,990,23,0.0
07/21/2011,2011072118,54,1106,Ma-on,2,30.0,142.1,990,23,0.0
07/22/2011,2011072200,54,1106,Ma-on,2,29.1,143.0,990,23,0.0
07/22/2011,2011072206,54,1106,Ma-on,2,29.6,143.9,990,23,0.0
07/22/2011,2011072212,54,1106,Ma-on,2,30.5,144.2,990,23,0.0
07/22/2011,2011072218,54,1106,Ma-on,2,31.4,144.6,990,23,0.0
07/23/2011,2011072300,54,1106,Ma-on,2,32.4,145.0,990,23,0.0
07/23/2011,2011072306,54,1106,Ma-on,2,33.3,145.6,990,23,0.0
07/23/2011,2011072312,54,1106,Ma-on,2,34.6,146.3,990,23,0.0
07/23/2011,2011072318,54,1106,Ma-on,2,36.4,147.0,990,23,0.0
07/24/2011,2011072400,54,1106,Ma-on,2,37.9,147.9,990,23,0.0
07/24/2011,2011072406,54,1106,Ma-on,9,39.8,149.3,992,23,0.0
07/24/2011,2011072412,54,1106,Ma-on,9,41.6,150.2,994,23,0.0
07/24/2011,2011072418,54,1106,Ma-on,9,43.0,151.1,998,20,0.0
07/24/2011,2011072418,26,1108,Nock-ten,1,12.9,127.5,1004,12,0.0
07/25/2011,2011072500,26,1108,Nock-ten,1,13.1,127.1,1004,12,0.0
07/25/2011,2011072506,26,1108,Nock-ten,1,13.5,126.3,1000,15,0.0
07/25/2011,2011072512,26,1108,Nock-ten,1,13.9,125.5,1000,15,0.0
07/25/2011,2011072518,26,1108,Nock-ten,1,14.1,124.6,1000,15,0.0
07/26/2011,2011072600,26,1108,Nock-ten,2,14.0,123.9,995,18,0.0
07/26/2011,2011072606,26,1108,Nock-ten,2,14.0,123.5,992,20,0.0
07/26/2011,2011072612,26,1108,Nock-ten,2,14.6,123.1,990,23,0.0
07/26/2011,2011072618,26,1108,Nock-ten,3,14.9,122.7,990,25,0.0
07/27/2011,2011072700,26,1108,Nock-ten,3,15.8,122.3,985,28,0.0
07/27/2011,2011072700,53,1109,Muifa,1,10.0,141.6,1004,15,0.0
07/27/2011,2011072706,26,1108,Nock-ten,3,16.6,121.5,985,25,0.0
07/27/2011,2011072706,53,1109,Muifa,1,10.6,140.5,1004,15,0.0
07/27/2011,2011072712,26,1108,Nock-ten,2,17.3,120.3,990,23,0.0
07/27/2011,2011072712,53,1109,Muifa,1,11.1,139.3,1004,15,0.0
07/27/2011,2011072718,26,1108,Nock-ten,2,17.9,118.3,990,23,0.0
07/27/2011,2011072718,53,1109,Muifa,1,11.2,137.5,1002,15,0.0
07/28/2011,2011072800,26,1108,Nock-ten,2,18.1,116.8,990,23,0.0
07/28/2011,2011072800,53,1109,Muifa,1,11.4,135.8,1000,15,0.0
07/28/2011,2011072806,26,1108,Nock-ten,3,18.1,115.4,985,25,0.0
07/28/2011,2011072806,53,1109,Muifa,2,11.7,135.0,998,18,0.0
07/28/2011,2011072812,26,1108,Nock-ten,3,18.3,114.2,985,28,0.0
07/28/2011,2011072812,53,1109,Muifa,2,12.1,134.2,996,20,0.0
07/28/2011,2011072818,26,1108,Nock-ten,3,18.2,113.4,985,28,0.0
07/28/2011,2011072818,53,1109,Muifa,2,12.3,133.7,992,23,0.0
07/29/2011,2011072900,26,1108,Nock-ten,3,18.4,112.5,980,28,0.0
07/29/2011,2011072900,53,1109,Muifa,2,12.7,133.7,990,23,0.0
07/29/2011,2011072906,26,1108,Nock-ten,3,19.1,111.7,980,28,0.0
07/29/2011,2011072906,53,1109,Muifa,3,13.2,133.8,985,25,0.0
07/29/2011,2011072912,26,1108,Nock-ten,3,19.8,110.1,985,25,0.0
07/29/2011,2011072912,53,1109,Muifa,3,14.0,133.9,982,28,0.0
07/29/2011,2011072918,26,1108,Nock-ten,3,19.5,109.0,985,25,0.0
07/29/2011,2011072918,53,1109,Muifa,3,14.8,133.9,980,30,0.0
07/30/2011,2011073000,53,1109,Muifa,4,15.7,133.7,970,35,0.0
07/30/2011,2011073000,26,1108,Nock-ten,3,19.4,107.8,985,25,0.0
07/30/2011,2011073006,53,1109,Muifa,5,16.2,133.2,950,45,0.0
07/30/2011,2011073006,26,1108,Nock-ten,3,19.3,106.7,988,25,0.0
07/30/2011,2011073012,53,1109,Muifa,6,16.5,132.8,930,55,0.0
07/30/2011,2011073012,26,1108,Nock-ten,2,19.2,105.1,990,18,0.0
07/30/2011,2011073018,53,1109,Muifa,6,16.6,132.5,915,65,0.0
07/30/2011,2011073018,26,1108,Nock-ten,1,18.7,103.6,994,15,0.0
07/31/2011,2011073100,53,1109,Muifa,6,16.8,132.6,925,60,0.0
07/31/2011,2011073100,26,1108,Nock-ten,0,18.1,102.2,996,10,0.0
07/31/2011,2011073106,53,1109,Muifa,6,17.1,132.9,930,55,0.0
07/31/2011,2011073112,53,1109,Muifa,6,17.7,133.5,930,55,0.0
07/31/2011,2011073118,53,1109,Muifa,6,18.5,133.6,935,52,0.0
08/01/2011,2011080100,53,1109,Muifa,6,18.9,133.7,935,52,0.0
08/01/2011,2011080106,53,1109,Muifa,5,19.8,134.1,940,50,0.0
08/01/2011,2011080112,53,1109,Muifa,5,20.6,134.2,940,50,0.0
08/01/2011,2011080118,53,1109,Muifa,5,21.4,134.2,940,50,0.0
08/02/2011,2011080200,53,1109,Muifa,5,22.0,134.1,940,50,0.0
08/02/2011,2011080206,53,1109,Muifa,5,22.7,134.1,940,50,0.0
08/02/2011,2011080212,53,1109,Muifa,5,23.3,133.8,940,50,0.0
08/02/2011,2011080218,53,1109,Muifa,5,23.8,133.3,940,50,0.0
08/02/2011,2011080218,30,1110,Merbok,1,23.2,163.3,1004,15,0.0
08/03/2011,2011080300,53,1109,Muifa,5,24.1,132.8,940,50,0.0
08/03/2011,2011080300,30,1110,Merbok,1,23.2,161.8,1002,15,0.0
08/03/2011,2011080306,53,1109,Muifa,5,24.3,132.1,940,50,0.0
08/03/2011,2011080306,30,1110,Merbok,2,23.2,160.8,1000,18,0.0
08/03/2011,2011080312,53,1109,Muifa,5,24.4,131.4,950,45,0.0
08/03/2011,2011080312,30,1110,Merbok,2,23.2,159.9,998,18,0.0
08/03/2011,2011080318,53,1109,Muifa,5,24.5,130.6,950,45,0.0
08/03/2011,2011080318,30,1110,Merbok,2,23.5,159.0,998,18,0.0
08/04/2011,2011080400,53,1109,Muifa,5,24.6,129.6,955,42,0.0
08/04/2011,2011080400,30,1110,Merbok,2,24.4,158.3,998,18,0.0
08/04/2011,2011080406,53,1109,Muifa,5,24.7,129.2,955,42,0.0
08/04/2011,2011080406,30,1110,Merbok,2,24.7,157.4,998,18,0.0
08/04/2011,2011080412,53,1109,Muifa,5,24.9,128.6,955,42,0.0
08/04/2011,2011080412,30,1110,Merbok,2,24.9,156.8,998,18,0.0
08/04/2011,2011080418,53,1109,Muifa,4,25.1,128.2,955,40,0.0
08/04/2011,2011080418,30,1110,Merbok,2,25.4,156.2,995,20,0.0
08/05/2011,2011080500,53,1109,Muifa,4,25.3,127.8,955,40,0.0
08/05/2011,2011080500,30,1110,Merbok,2,26.1,155.7,995,20,0.0
08/05/2011,2011080506,53,1109,Muifa,4,25.7,127.3,955,40,0.0
08/05/2011,2011080506,30,1110,Merbok,2,26.8,155.3,990,23,0.0
08/05/2011,2011080512,53,1109,Muifa,4,26.0,126.9,960,38,0.0
08/05/2011,2011080512,30,1110,Merbok,3,27.2,154.8,990,25,0.0
08/05/2011,2011080518,53,1109,Muifa,4,26.5,126.3,960,38,0.0
08/05/2011,2011080518,30,1110,Merbok,3,27.6,154.3,990,25,0.0
08/06/2011,2011080600,53,1109,Muifa,4,27.5,125.7,965,35,0.0
08/06/2011,2011080600,30,1110,Merbok,3,28.0,153.9,980,30,0.0
08/06/2011,2011080606,53,1109,Muifa,4,28.5,125.2,965,35,0.0
08/06/2011,2011080606,30,1110,Merbok,3,28.7,153.8,980,30,0.0
08/06/2011,2011080612,53,1109,Muifa,4,29.4,124.8,965,35,0.0
08/06/2011,2011080612,30,1110,Merbok,3,29.4,153.8,980,30,0.0
08/06/2011,2011080618,53,1109,Muifa,4,30.5,124.5,965,35,0.0
08/06/2011,2011080618,30,1110,Merbok,3,30.1,153.9,970,30,0.0
08/07/2011,2011080700,53,1109,Muifa,4,31.9,124.4,970,33,0.0
08/07/2011,2011080700,30,1110,Merbok,3,30.7,154.0,980,30,0.0
08/07/2011,2011080706,53,1109,Muifa,4,33.4,124.1,970,33,0.0
08/07/2011,2011080706,30,1110,Merbok,3,31.5,154.2,980,30,0.0
08/07/2011,2011080712,53,1109,Muifa,3,34.7,123.7,975,30,0.0
08/07/2011,2011080712,30,1110,Merbok,3,32.2,154.7,980,30,0.0
08/07/2011,2011080718,53,1109,Muifa,3,35.9,123.6,975,30,0.0
08/07/2011,2011080718,30,1110,Merbok,3,33.1,155.3,980,30,0.0
08/08/2011,2011080800,53,1109,Muifa,3,37.4,123.8,975,30,0.0
08/08/2011,2011080800,30,1110,Merbok,3,34.3,156.2,980,30,0.0
08/08/2011,2011080806,53,1109,Muifa,3,38.7,124.2,980,25,0.0
08/08/2011,2011080806,30,1110,Merbok,3,35.9,157.7,985,28,0.0
08/08/2011,2011080812,30,1110,Merbok,3,37.4,159.0,985,25,0.0
08/08/2011,2011080812,53,1109,Muifa,2,40.3,124.9,990,20,0.0
08/08/2011,2011080818,30,1110,Merbok,3,39.1,159.9,985,25,0.0
08/08/2011,2011080818,53,1109,Muifa,1,42.5,125.5,995,15,0.0
08/09/2011,2011080900,30,1110,Merbok,3,40.4,160.6,985,25,0.0
08/09/2011,2011080900,53,1109,Muifa,1,43.9,126.3,996,13,0.0
08/09/2011,2011080906,30,1110,Merbok,2,41.4,162.0,990,23,0.0
08/09/2011,2011080912,30,1110,Merbok,2,42.0,163.1,990,23,0.0
08/09/2011,2011080918,30,1110,Merbok,9,43.3,164.0,990,23,0.0
08/10/2011,2011081000,30,1110,Merbok,9,44.3,164.6,990,23,0.0
08/21/2011,2011082106,41,1111,Nanmadol,0,11.9,128.8,1004,10,0.0
08/21/2011,2011082112,41,1111,Nanmadol,0,12.6,128.5,1004,10,0.0
08/21/2011,2011082118,41,1111,Nanmadol,0,13.3,128.1,1004,10,0.0
08/22/2011,2011082200,41,1111,Nanmadol,0,13.9,127.7,1004,10,0.0
08/22/2011,2011082206,41,1111,Nanmadol,1,14.3,127.6,1004,12,0.0
08/22/2011,2011082212,41,1111,Nanmadol,1,14.6,127.6,1002,12,0.0
08/22/2011,2011082218,41,1111,Nanmadol,1,15.0,127.5,1002,13,0.0
08/23/2011,2011082300,41,1111,Nanmadol,1,15.3,127.3,1000,15,0.0
08/23/2011,2011082306,41,1111,Nanmadol,1,15.6,127.3,1000,15,0.0
08/23/2011,2011082312,41,1111,Nanmadol,2,15.9,127.4,995,18,0.0
08/23/2011,2011082318,41,1111,Nanmadol,2,16.1,127.3,995,20,0.0
08/23/2011,2011082318,54,1112,Talas,1,15.3,142.8,1004,13,0.0
08/24/2011,2011082400,41,1111,Nanmadol,2,16.1,127.1,990,23,0.0
08/24/2011,2011082400,54,1112,Talas,1,15.8,141.8,1004,13,0.0
08/24/2011,2011082406,41,1111,Nanmadol,3,16.1,126.8,990,25,0.0
08/24/2011,2011082406,54,1112,Talas,1,16.3,141.6,1002,15,0.0
08/24/2011,2011082412,41,1111,Nanmadol,3,16.1,126.5,980,30,0.0
08/24/2011,2011082412,54,1112,Talas,1,17.1,141.2,1002,15,0.0
08/24/2011,2011082418,41,1111,Nanmadol,3,16.1,126.2,980,30,0.0
08/24/2011,2011082418,54,1112,Talas,1,17.7,140.8,1000,15,0.0
08/25/2011,2011082500,41,1111,Nanmadol,4,16.1,125.7,975,33,0.0
08/25/2011,2011082500,54,1112,Talas,2,18.4,140.7,998,18,0.0
08/25/2011,2011082506,41,1111,Nanmadol,4,16.3,125.2,965,40,0.0
08/25/2011,2011082506,54,1112,Talas,2,19.3,140.5,996,18,0.0
08/25/2011,2011082512,41,1111,Nanmadol,5,16.5,124.5,955,42,0.0
