date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
03/31/1994,1994033112,36,9401,Owen,1,10.8,134.8,1004,12,0.0
03/31/1994,1994033118,36,9401,Owen,1,11.1,133.9,1002,15,0.0
04/01/1994,1994040100,36,9401,Owen,1,11.3,133.0,1000,15,0.0
04/01/1994,1994040106,36,9401,Owen,2,11.4,132.1,996,20,0.0
04/01/1994,1994040112,36,9401,Owen,2,11.6,131.6,996,20,0.0
04/01/1994,1994040118,36,9401,Owen,2,11.6,131.1,996,20,0.0
04/02/1994,1994040200,36,9401,Owen,2,11.6,130.6,996,20,0.0
04/02/1994,1994040206,36,9401,Owen,2,11.5,129.8,996,20,0.0
04/02/1994,1994040212,36,9401,Owen,2,11.4,129.2,995,20,0.0
04/02/1994,1994040218,36,9401,Owen,2,11.3,128.7,995,20,0.0
04/03/1994,1994040300,36,9401,Owen,3,11.0,128.2,990,25,0.0
04/03/1994,1994040306,36,9401,Owen,3,10.6,127.6,985,25,0.0
04/03/1994,1994040312,36,9401,Owen,3,10.4,127.1,985,25,0.0
04/03/1994,1994040318,36,9401,Owen,3,10.3,126.5,980,30,0.0
04/04/1994,1994040400,36,9401,Owen,3,10.2,125.9,980,30,0.0
04/04/1994,1994040406,36,9401,Owen,3,10.4,124.4,980,30,0.0
04/04/1994,1994040412,36,9401,Owen,3,10.7,123.1,980,30,0.0
04/04/1994,1994040418,36,9401,Owen,3,10.6,122.1,985,25,0.0
04/05/1994,1994040500,36,9401,Owen,3,10.6,121.2,990,25,0.0
04/05/1994,1994040506,36,9401,Owen,3,10.8,120.4,990,25,0.0
04/05/1994,1994040512,36,9401,Owen,3,11.3,119.7,990,25,0.0
04/05/1994,1994040518,36,9401,Owen,2,11.7,118.7,996,20,0.0
04/06/1994,1994040600,36,9401,Owen,2,11.9,117.7,996,20,0.0
04/06/1994,1994040606,36,9401,Owen,2,12.2,117.0,994,20,0.0
04/06/1994,1994040612,36,9401,Owen,3,12.5,116.4,990,25,0.0
04/06/1994,1994040618,36,9401,Owen,3,12.9,116.0,990,25,0.0
04/07/1994,1994040700,36,9401,Owen,3,13.4,115.7,990,25,0.0
04/07/1994,1994040706,36,9401,Owen,2,14.3,116.0,995,20,0.0
04/07/1994,1994040712,36,9401,Owen,2,15.3,116.5,995,20,0.0
04/07/1994,1994040718,36,9401,Owen,2,15.7,116.6,995,20,0.0
04/08/1994,1994040800,36,9401,Owen,2,16.2,116.7,995,20,0.0
04/08/1994,1994040806,36,9401,Owen,2,16.6,116.9,996,20,0.0
04/08/1994,1994040812,36,9401,Owen,2,17.1,117.2,996,20,0.0
04/08/1994,1994040818,36,9401,Owen,1,17.5,117.5,1000,15,0.0
04/09/1994,1994040900,36,9401,Owen,1,18.0,118.0,1002,15,0.0
04/09/1994,1994040906,36,9401,Owen,1,18.5,118.5,1005,12,0.0
05/11/1994,1994051118,30,9402,Page,1,11.7,140.5,1002,15,0.0
05/12/1994,1994051200,30,9402,Page,1,11.9,139.3,1002,15,0.0
05/12/1994,1994051206,30,9402,Page,1,12.1,138.3,1000,15,0.0
05/12/1994,1994051212,30,9402,Page,1,12.5,137.5,1000,15,0.0
