date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
01/01/2001,2001010100,29,23,Soulik,3,14.9,131.5,985,25,0.0
01/01/2001,2001010106,29,23,Soulik,3,15.2,132.4,985,25,0.0
01/01/2001,2001010112,29,23,Soulik,2,15.5,133.2,985,23,0.0
01/01/2001,2001010118,29,23,Soulik,2,15.7,133.8,990,23,0.0
01/02/2001,2001010200,29,23,Soulik,2,15.9,134.4,990,23,0.0
01/02/2001,2001010206,29,23,Soulik,2,16.3,134.6,990,23,0.0
01/02/2001,2001010212,29,23,Soulik,2,16.6,134.7,990,23,0.0
01/02/2001,2001010218,29,23,Soulik,2,16.9,134.9,990,23,0.0
01/03/2001,2001010300,29,23,Soulik,3,17.2,135.1,985,28,0.0
01/03/2001,2001010306,29,23,Soulik,4,17.5,135.4,970,40,0.0
01/03/2001,2001010312,29,23,Soulik,4,17.9,135.9,965,40,0.0
01/03/2001,2001010318,29,23,Soulik,4,18.2,136.2,965,40,0.0
01/04/2001,2001010400,29,23,Soulik,4,18.3,136.7,975,35,0.0
01/04/2001,2001010406,29,23,Soulik,3,18.5,137.0,980,30,0.0
01/04/2001,2001010412,29,23,Soulik,2,18.3,137.2,990,23,0.0
01/04/2001,2001010418,29,23,Soulik,2,18.2,137.6,995,18,0.0
01/05/2001,2001010500,29,23,Soulik,1,18.0,138.0,1000,15,0.0
05/09/2001,2001050912,25,101,Cimaron,1,11.8,120.0,1004,12,0.0
05/09/2001,2001050918,25,101,Cimaron,1,12.3,119.6,1004,12,0.0
05/10/2001,2001051000,25,101,Cimaron,1,13.1,119.5,1004,12,0.0
05/10/2001,2001051006,25,101,Cimaron,1,14.1,119.3,1002,15,0.0
05/10/2001,2001051012,25,101,Cimaron,1,15.3,119.1,1002,15,0.0
05/10/2001,2001051018,25,101,Cimaron,1,16.2,119.1,1002,15,0.0
05/11/2001,2001051100,25,101,Cimaron,1,17.1,119.1,1000,15,0.0
05/11/2001,2001051106,25,101,Cimaron,2,17.6,119.1,998,18,0.0
05/11/2001,2001051112,25,101,Cimaron,2,18.1,119.2,998,18,0.0
05/11/2001,2001051118,25,101,Cimaron,2,18.5,119.5,995,20,0.0
05/12/2001,2001051200,25,101,Cimaron,2,18.9,119.9,990,23,0.0
05/12/2001,2001051206,25,101,Cimaron,2,19.5,120.4,990,23,0.0
