date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
04/22/2005,2005042206,33,503,Sonca,1,11.5,136.1,1000,15,0.0
04/22/2005,2005042212,33,503,Sonca,1,11.5,134.4,1000,15,0.0
04/22/2005,2005042218,33,503,Sonca,1,11.3,133.4,1000,15,0.0
04/23/2005,2005042300,33,503,Sonca,2,11.6,132.8,996,18,0.0
04/23/2005,2005042306,33,503,Sonca,2,12.2,131.9,990,23,0.0
04/23/2005,2005042312,33,503,Sonca,3,12.6,131.5,980,30,0.0
04/23/2005,2005042318,33,503,Sonca,4,13.1,131.2,975,33,0.0
04/24/2005,2005042400,33,503,Sonca,4,13.5,130.8,970,35,0.0
04/24/2005,2005042406,33,503,Sonca,4,14.0,130.8,960,40,0.0
04/24/2005,2005042412,33,503,Sonca,5,14.5,130.8,950,45,0.0
04/24/2005,2005042418,33,503,Sonca,5,15.2,131.0,950,45,0.0
04/25/2005,2005042500,33,503,Sonca,5,16.0,131.2,950,45,0.0
04/25/2005,2005042506,33,503,Sonca,5,16.6,131.6,950,45,0.0
04/25/2005,2005042512,33,503,Sonca,5,17.5,132.2,950,45,0.0
04/25/2005,2005042518,33,503,Sonca,5,18.7,132.8,955,45,0.0
04/26/2005,2005042600,33,503,Sonca,5,20.0,134.0,955,45,0.0
04/26/2005,2005042606,33,503,Sonca,4,21.7,135.7,965,40,0.0
04/26/2005,2005042612,33,503,Sonca,4,23.5,138.1,965,40,0.0
04/26/2005,2005042618,33,503,Sonca,4,24.8,140.2,975,33,0.0
04/27/2005,2005042700,33,503,Sonca,3,25.5,142.7,980,28,0.0
04/27/2005,2005042706,33,503,Sonca,2,26.7,145.6,990,23,0.0
04/27/2005,2005042712,33,503,Sonca,9,27.7,148.7,996,15,0.0
04/27/2005,2005042718,33,503,Sonca,9,28.5,151.6,1000,15,0.0
04/28/2005,2005042800,33,503,Sonca,9,28.6,155.3,1004,15,0.0
04/28/2005,2005042806,33,503,Sonca,9,28.4,158.3,1006,12,0.0
04/28/2005,2005042812,33,503,Sonca,9,28.4,161.2,1006,12,0.0
04/28/2005,2005042818,33,503,Sonca,9,28.2,163.6,1006,12,0.0
04/29/2005,2005042900,33,503,Sonca,9,27.6,165.8,1008,10,0.0
04/29/2005,2005042906,33,503,Sonca,9,27.0,167.7,1008,10,0.0
05/30/2005,2005053000,50,504,Nesat,1,8.7,148.4,1008,12,0.0
05/30/2005,2005053006,50,504,Nesat,1,9.1,147.3,1006,12,0.0
05/30/2005,2005053012,50,504,Nesat,1,9.3,146.6,1006,12,0.0
05/30/2005,2005053018,50,504,Nesat,1,9.5,146.1,1004,15,0.0
05/31/2005,2005053100,50,504,Nesat,1,9.7,145.6,1004,15,0.0
05/31/2005,2005053106,50,504,Nesat,1,9.9,145.0,1002,15,0.0
05/31/2005,2005053112,50,504,Nesat,2,10.3,144.4,1000,18,0.0
05/31/2005,2005053118,50,504,Nesat,2,10.5,143.7,995,23,0.0
06/01/2005,2005060100,50,504,Nesat,3,10.8,142.8,990,25,0.0
06/01/2005,2005060106,50,504,Nesat,3,10.7,141.6,985,28,0.0
06/01/2005,2005060112,50,504,Nesat,4,10.7,140.5,975,33,0.0
06/01/2005,2005060118,50,504,Nesat,4,10.9,139.6,970,35,0.0
06/02/2005,2005060200,50,504,Nesat,4,11.2,138.5,960,40,0.0
06/02/2005,2005060206,50,504,Nesat,4,11.4,137.4,960,40,0.0
06/02/2005,2005060212,50,504,Nesat,5,11.7,136.3,950,45,0.0
06/02/2005,2005060218,50,504,Nesat,5,12.1,135.4,950,45,0.0
06/03/2005,2005060300,50,504,Nesat,5,12.3,134.4,950,45,0.0
06/03/2005,2005060306,50,504,Nesat,5,12.9,133.7,950,45,0.0
06/03/2005,2005060312,50,504,Nesat,5,13.7,132.6,950,45,0.0
06/03/2005,2005060318,50,504,Nesat,5,14.1,131.8,950,45,0.0
06/04/2005,2005060400,50,504,Nesat,5,14.6,131.4,940,50,0.0
06/04/2005,2005060406,50,504,Nesat,5,15.1,131.0,940,50,0.0
06/04/2005,2005060412,50,504,Nesat,5,15.7,130.6,940,50,0.0
06/04/2005,2005060418,50,504,Nesat,5,16.4,130.4,950,45,0.0
06/05/2005,2005060500,50,504,Nesat,5,17.3,130.4,950,45,0.0
06/05/2005,2005060506,50,504,Nesat,5,18.1,130.7,950,45,0.0
06/05/2005,2005060512,50,504,Nesat,4,18.9,131.3,960,40,0.0
06/05/2005,2005060518,50,504,Nesat,4,19.7,132.0,960,40,0.0
06/06/2005,2005060600,50,504,Nesat,4,20.6,132.5,960,40,0.0
06/06/2005,2005060606,50,504,Nesat,5,21.2,133.4,950,45,0.0
06/06/2005,2005060612,50,504,Nesat,5,21.9,133.8,950,45,0.0
06/06/2005,2005060618,50,504,Nesat,5,22.3,134.1,950,45,0.0
06/07/2005,2005060700,50,504,Nesat,4,22.9,134.2,960,40,0.0
06/07/2005,2005060706,50,504,Nesat,4,23.5,134.1,960,40,0.0
06/07/2005,2005060712,50,504,Nesat,4,23.8,133.8,960,40,0.0
06/07/2005,2005060718,50,504,Nesat,4,24.4,133.7,960,40,0.0
06/08/2005,2005060800,50,504,Nesat,4,25.0,133.9,960,40,0.0
06/08/2005,2005060806,50,504,Nesat,4,25.6,134.3,970,35,0.0
06/08/2005,2005060812,50,504,Nesat,4,26.1,135.3,970,35,0.0
06/08/2005,2005060818,50,504,Nesat,4,26.9,135.9,975,33,0.0
06/09/2005,2005060900,50,504,Nesat,3,27.7,136.5,980,30,0.0
06/09/2005,2005060906,50,504,Nesat,3,28.5,137.1,980,30,0.0
06/09/2005,2005060912,50,504,Nesat,3,29.1,137.7,985,28,0.0
06/09/2005,2005060918,50,504,Nesat,3,29.7,138.2,990,25,0.0
06/10/2005,2005061000,50,504,Nesat,2,30.4,138.8,990,23,0.0
06/10/2005,2005061006,50,504,Nesat,2,31.0,139.4,990,23,0.0
06/10/2005,2005061012,50,504,Nesat,2,31.9,141.1,995,20,0.0
06/10/2005,2005061018,50,504,Nesat,2,32.7,142.4,995,20,0.0
06/11/2005,2005061100,50,504,Nesat,1,34.6,145.1,998,15,0.0
06/11/2005,2005061106,50,504,Nesat,1,36.6,147.4,998,15,0.0
07/10/2005,2005071018,43,505,Haitang,1,22.1,154.1,1010,12,0.0
07/11/2005,2005071100,43,505,Haitang,1,22.1,153.6,1010,12,0.0
07/11/2005,2005071106,43,505,Haitang,1,22.2,153.1,1008,12,0.0
07/11/2005,2005071112,43,505,Haitang,1,22.4,152.7,1006,12,0.0
07/11/2005,2005071118,43,505,Haitang,1,22.7,152.3,1005,15,0.0
07/12/2005,2005071200,43,505,Haitang,1,23.1,151.8,1002,15,0.0
07/12/2005,2005071206,43,505,Haitang,2,23.4,151.2,1000,18,0.0
07/12/2005,2005071212,43,505,Haitang,2,23.3,150.5,1000,18,0.0
07/12/2005,2005071218,43,505,Haitang,2,23.1,149.9,1000,18,0.0
07/13/2005,2005071300,43,505,Haitang,2,22.9,149.2,998,18,0.0
07/13/2005,2005071306,43,505,Haitang,2,22.3,148.3,995,20,0.0
07/13/2005,2005071312,43,505,Haitang,3,21.7,147.1,985,28,0.0
07/13/2005,2005071318,43,505,Haitang,4,21.3,146.0,975,33,0.0
07/14/2005,2005071400,43,505,Haitang,4,20.6,144.6,970,35,0.0
07/14/2005,2005071406,43,505,Haitang,4,20.0,142.7,970,35,0.0
07/14/2005,2005071412,43,505,Haitang,4,19.6,141.1,970,35,0.0
07/14/2005,2005071418,43,505,Haitang,4,19.3,139.3,960,40,0.0
07/15/2005,2005071500,43,505,Haitang,4,19.1,136.9,960,40,0.0
07/15/2005,2005071506,43,505,Haitang,5,19.1,134.9,955,45,0.0
07/15/2005,2005071512,43,505,Haitang,5,19.3,133.5,955,45,0.0
07/15/2005,2005071518,43,505,Haitang,5,19.5,131.9,940,50,0.0
07/16/2005,2005071600,43,505,Haitang,5,19.9,130.4,940,50,0.0
07/16/2005,2005071606,43,505,Haitang,6,20.3,129.1,935,55,0.0
07/16/2005,2005071612,43,505,Haitang,6,20.7,127.7,920,60,0.0
07/16/2005,2005071618,43,505,Haitang,6,20.9,126.6,920,60,0.0
07/17/2005,2005071700,43,505,Haitang,6,21.4,125.8,920,60,0.0
07/17/2005,2005071706,43,505,Haitang,6,22.3,125.0,935,55,0.0
07/17/2005,2005071712,43,505,Haitang,5,23.0,124.0,940,50,0.0
07/17/2005,2005071718,43,505,Haitang,5,23.7,123.1,940,50,0.0
07/18/2005,2005071800,43,505,Haitang,5,23.8,121.8,950,45,0.0
07/18/2005,2005071800,40,506,Nalgae,1,21.3,168.0,1008,12,0.0
07/18/2005,2005071806,43,505,Haitang,5,24.2,121.9,950,45,0.0
07/18/2005,2005071806,40,506,Nalgae,1,21.9,168.0,1008,12,0.0
07/18/2005,2005071812,43,505,Haitang,4,24.6,121.2,970,35,0.0
07/18/2005,2005071812,40,506,Nalgae,1,22.3,167.6,1008,12,0.0
07/18/2005,2005071818,43,505,Haitang,4,24.7,120.6,970,35,0.0
07/18/2005,2005071818,40,506,Nalgae,1,22.7,167.1,1008,12,0.0
07/19/2005,2005071900,43,505,Haitang,4,25.0,120.2,970,35,0.0
07/19/2005,2005071900,40,506,Nalgae,1,22.8,166.4,1008,15,0.0
07/19/2005,2005071906,43,505,Haitang,4,25.8,119.9,975,33,0.0
07/19/2005,2005071906,40,506,Nalgae,1,23.0,165.7,1008,15,0.0
07/19/2005,2005071912,43,505,Haitang,3,26.3,119.4,980,30,0.0
07/19/2005,2005071912,40,506,Nalgae,1,23.2,165.0,1008,15,0.0
07/19/2005,2005071918,43,505,Haitang,2,26.5,118.8,990,23,0.0
07/19/2005,2005071918,40,506,Nalgae,1,23.6,164.4,1006,15,0.0
07/20/2005,2005072000,43,505,Haitang,2,27.2,118.0,990,18,0.0
07/20/2005,2005072000,40,506,Nalgae,1,24.2,163.9,1002,15,0.0
07/20/2005,2005072006,43,505,Haitang,1,27.8,117.5,996,15,0.0
07/20/2005,2005072006,40,506,Nalgae,1,25.0,163.2,1002,15,0.0
07/20/2005,2005072012,40,506,Nalgae,2,26.0,162.6,998,18,0.0
07/20/2005,2005072012,43,505,Haitang,1,28.0,116.8,998,15,0.0
07/20/2005,2005072012,34,507,Banyan,1,13.2,138.0,1004,12,0.0
07/20/2005,2005072018,40,506,Nalgae,2,26.5,161.9,995,20,0.0
07/20/2005,2005072018,43,505,Haitang,1,28.1,116.2,998,12,0.0
07/20/2005,2005072018,34,507,Banyan,1,13.3,137.8,1000,15,0.0
07/21/2005,2005072100,40,506,Nalgae,2,27.0,161.1,990,23,0.0
07/21/2005,2005072100,43,505,Haitang,1,28.2,115.4,998,12,0.0
07/21/2005,2005072100,34,507,Banyan,1,13.4,137.7,1000,15,0.0
07/21/2005,2005072106,40,506,Nalgae,2,27.6,160.4,990,23,0.0
07/21/2005,2005072106,43,505,Haitang,1,28.3,114.5,999,12,0.0
07/21/2005,2005072106,34,507,Banyan,1,13.7,137.5,1000,15,0.0
07/21/2005,2005072112,40,506,Nalgae,2,28.4,159.4,990,23,0.0
07/21/2005,2005072112,34,507,Banyan,1,14.4,137.2,1000,15,0.0
07/21/2005,2005072118,40,506,Nalgae,2,29.3,158.8,990,23,0.0
07/21/2005,2005072118,34,507,Banyan,2,15.0,137.2,995,18,0.0
07/22/2005,2005072200,40,506,Nalgae,2,30.0,158.6,990,23,0.0
07/22/2005,2005072200,34,507,Banyan,2,15.7,137.4,995,18,0.0
07/22/2005,2005072206,40,506,Nalgae,2,30.6,158.7,990,23,0.0
07/22/2005,2005072206,34,507,Banyan,2,16.5,137.7,990,20,0.0
07/22/2005,2005072212,40,506,Nalgae,2,31.4,159.0,990,23,0.0
07/22/2005,2005072212,34,507,Banyan,2,17.4,138.1,990,20,0.0
07/22/2005,2005072218,40,506,Nalgae,2,32.0,159.4,990,23,0.0
07/22/2005,2005072218,34,507,Banyan,2,18.3,137.8,990,20,0.0
07/23/2005,2005072300,40,506,Nalgae,2,32.4,159.7,995,20,0.0
07/23/2005,2005072300,34,507,Banyan,2,19.1,137.4,985,23,0.0
07/23/2005,2005072306,40,506,Nalgae,2,32.6,160.0,995,20,0.0
07/23/2005,2005072306,34,507,Banyan,2,19.8,136.9,985,23,0.0
07/23/2005,2005072312,34,507,Banyan,3,20.1,136.9,985,25,0.0
07/23/2005,2005072312,40,506,Nalgae,2,32.7,160.6,995,20,0.0
07/23/2005,2005072318,34,507,Banyan,3,20.5,136.9,980,28,0.0
07/23/2005,2005072318,40,506,Nalgae,2,33.2,161.7,995,20,0.0
07/24/2005,2005072400,34,507,Banyan,3,21.7,137.2,980,28,0.0
07/24/2005,2005072400,40,506,Nalgae,2,34.4,162.8,998,18,0.0
07/24/2005,2005072406,34,507,Banyan,3,23.4,137.4,980,28,0.0
07/24/2005,2005072406,40,506,Nalgae,2,35.0,163.3,998,18,0.0
07/24/2005,2005072412,40,506,Nalgae,9,35.7,163.9,1000,15,0.0
07/24/2005,2005072412,34,507,Banyan,3,24.4,137.5,980,28,0.0
07/24/2005,2005072418,40,506,Nalgae,9,36.4,164.4,1002,15,0.0
07/24/2005,2005072418,34,507,Banyan,3,25.6,137.3,980,28,0.0
07/25/2005,2005072500,40,506,Nalgae,9,37.0,164.9,1004,15,0.0
07/25/2005,2005072500,34,507,Banyan,3,26.8,137.0,980,28,0.0
07/25/2005,2005072506,40,506,Nalgae,9,37.7,165.4,1004,15,0.0
07/25/2005,2005072506,34,507,Banyan,3,28.5,136.8,980,28,0.0
07/25/2005,2005072512,40,506,Nalgae,9,38.3,165.8,1004,12,0.0
07/25/2005,2005072512,34,507,Banyan,3,30.1,136.7,980,28,0.0
07/25/2005,2005072518,40,506,Nalgae,9,38.8,166.1,1004,12,0.0
07/25/2005,2005072518,34,507,Banyan,3,31.0,136.9,985,25,0.0
07/26/2005,2005072600,40,506,Nalgae,9,39.3,166.0,1004,12,0.0
07/26/2005,2005072600,34,507,Banyan,3,32.3,137.5,985,25,0.0
07/26/2005,2005072606,40,506,Nalgae,9,39.8,165.8,1004,12,0.0
07/26/2005,2005072606,34,507,Banyan,3,33.4,138.9,985,25,0.0
07/26/2005,2005072612,40,506,Nalgae,9,40.2,165.7,1004,12,0.0
07/26/2005,2005072612,34,507,Banyan,3,35.4,140.4,985,25,0.0
07/26/2005,2005072618,40,506,Nalgae,9,40.6,165.6,1004,12,0.0
07/26/2005,2005072618,34,507,Banyan,3,36.9,142.3,985,25,0.0
07/27/2005,2005072700,40,506,Nalgae,9,41.0,165.6,1004,12,0.0
07/27/2005,2005072700,34,507,Banyan,3,39.0,144.9,985,25,0.0
07/27/2005,2005072706,40,506,Nalgae,9,41.5,165.5,1006,10,0.0
07/27/2005,2005072706,34,507,Banyan,2,41.0,146.4,985,23,0.0
07/27/2005,2005072712,40,506,Nalgae,9,42.0,165.5,1006,10,0.0
07/27/2005,2005072712,34,507,Banyan,2,42.9,148.3,980,20,0.0
07/27/2005,2005072718,40,506,Nalgae,9,42.6,165.5,1006,10,0.0
07/27/2005,2005072718,34,507,Banyan,2,44.7,149.2,985,18,0.0
07/28/2005,2005072800,34,507,Banyan,9,46.2,149.9,986,15,0.0
07/28/2005,2005072806,34,507,Banyan,9,47.1,151.4,986,15,0.0
07/28/2005,2005072812,34,507,Banyan,9,47.8,152.5,988,12,0.0
07/28/2005,2005072818,34,507,Banyan,9,48.4,153.6,990,12,0.0
07/28/2005,2005072818,13,508,Washi,1,18.0,113.0,996,15,0.0
07/29/2005,2005072900,13,508,Washi,1,18.4,112.5,996,15,0.0
07/29/2005,2005072906,13,508,Washi,2,18.6,111.9,992,18,0.0
07/29/2005,2005072912,13,508,Washi,2,18.8,111.5,990,20,0.0
07/29/2005,2005072918,13,508,Washi,3,19.0,110.9,984,25,0.0
07/30/2005,2005073000,13,508,Washi,2,19.3,110.0,985,23,0.0
07/30/2005,2005073006,13,508,Washi,2,19.5,109.3,985,23,0.0
07/30/2005,2005073012,13,508,Washi,2,19.6,108.5,985,23,0.0
07/30/2005,2005073012,40,509,Matsa,1,9.0,137.9,1004,12,0.0
07/30/2005,2005073018,13,508,Washi,2,19.8,107.8,985,23,0.0
07/30/2005,2005073018,40,509,Matsa,1,9.9,136.9,1000,15,0.0
07/31/2005,2005073100,13,508,Washi,2,20.1,107.0,985,23,0.0
07/31/2005,2005073100,40,509,Matsa,1,10.5,136.0,1000,15,0.0
07/31/2005,2005073106,13,508,Washi,2,20.3,105.9,985,20,0.0
07/31/2005,2005073106,40,509,Matsa,1,11.1,134.9,1000,15,0.0
07/31/2005,2005073112,13,508,Washi,2,20.4,104.3,990,18,0.0
07/31/2005,2005073112,40,509,Matsa,2,11.7,133.9,998,18,0.0
07/31/2005,2005073118,40,509,Matsa,2,12.7,133.0,998,18,0.0
07/31/2005,2005073118,13,508,Washi,1,20.4,103.3,1000,15,0.0
08/01/2005,2005080100,40,509,Matsa,2,13.7,132.7,995,20,0.0
08/01/2005,2005080106,40,509,Matsa,2,14.6,131.8,990,23,0.0
08/01/2005,2005080112,40,509,Matsa,2,15.5,130.7,990,23,0.0
08/01/2005,2005080118,40,509,Matsa,3,16.1,130.1,990,25,0.0
08/02/2005,2005080200,40,509,Matsa,3,16.9,129.4,985,28,0.0
08/02/2005,2005080206,40,509,Matsa,3,18.0,128.7,980,30,0.0
08/02/2005,2005080212,40,509,Matsa,4,19.0,128.0,975,33,0.0
08/02/2005,2005080218,40,509,Matsa,4,20.0,127.2,970,35,0.0
08/03/2005,2005080300,40,509,Matsa,4,20.6,126.6,960,40,0.0
08/03/2005,2005080306,40,509,Matsa,4,21.1,126.0,960,40,0.0
08/03/2005,2005080312,40,509,Matsa,4,21.8,125.7,960,40,0.0
08/03/2005,2005080318,40,509,Matsa,4,22.4,125.4,960,40,0.0
08/04/2005,2005080400,40,509,Matsa,4,23.1,124.9,960,40,0.0
08/04/2005,2005080406,40,509,Matsa,4,23.9,124.7,960,40,0.0
08/04/2005,2005080412,40,509,Matsa,5,24.6,124.2,950,45,0.0
08/04/2005,2005080418,40,509,Matsa,5,25.2,123.6,950,45,0.0
08/05/2005,2005080500,40,509,Matsa,5,25.6,123.4,950,45,0.0
08/05/2005,2005080506,40,509,Matsa,5,26.7,123.1,950,45,0.0
08/05/2005,2005080512,40,509,Matsa,5,27.4,122.2,950,45,0.0
08/05/2005,2005080518,40,509,Matsa,5,27.9,121.5,950,45,0.0
08/06/2005,2005080600,40,509,Matsa,4,28.4,120.9,970,35,0.0
08/06/2005,2005080606,40,509,Matsa,3,28.9,120.4,980,30,0.0
08/06/2005,2005080612,40,509,Matsa,3,30.0,119.8,985,28,0.0
08/06/2005,2005080618,40,509,Matsa,2,30.5,118.8,988,23,0.0
08/07/2005,2005080700,40,509,Matsa,2,31.2,118.4,990,23,0.0
08/07/2005,2005080706,40,509,Matsa,2,31.8,118.5,994,20,0.0
08/07/2005,2005080712,40,509,Matsa,2,33.1,119.0,995,18,0.0
08/07/2005,2005080718,40,509,Matsa,1,34.3,119.0,995,15,0.0
08/08/2005,2005080800,40,509,Matsa,1,35.5,119.3,995,15,0.0
08/08/2005,2005080806,40,509,Matsa,9,36.7,119.4,995,15,0.0
08/08/2005,2005080812,40,509,Matsa,9,37.5,119.6,995,15,0.0
08/08/2005,2005080818,40,509,Matsa,9,38.3,120.4,995,15,0.0
08/09/2005,2005080900,40,509,Matsa,9,39.2,121.9,1000,15,0.0
08/09/2005,2005080906,40,509,Matsa,9,40.2,122.6,1000,12,0.0
08/09/2005,2005080918,22,510,Sanvu,1,14.0,130.6,1002,15,0.0
08/10/2005,2005081000,22,510,Sanvu,1,14.3,130.1,1002,15,0.0
08/10/2005,2005081006,22,510,Sanvu,1,14.6,129.5,998,15,0.0
08/10/2005,2005081012,22,510,Sanvu,1,15.0,128.7,998,15,0.0
08/10/2005,2005081018,22,510,Sanvu,1,15.5,127.8,998,15,0.0
08/11/2005,2005081100,22,510,Sanvu,1,16.2,126.3,996,15,0.0
08/11/2005,2005081106,22,510,Sanvu,2,17.1,124.7,995,18,0.0
08/11/2005,2005081112,22,510,Sanvu,2,17.7,123.5,995,18,0.0
08/11/2005,2005081118,22,510,Sanvu,2,18.2,122.3,995,20,0.0
08/12/2005,2005081200,22,510,Sanvu,2,18.9,121.2,992,20,0.0
08/12/2005,2005081206,22,510,Sanvu,2,19.7,119.9,990,23,0.0
08/12/2005,2005081212,22,510,Sanvu,3,20.5,119.1,985,25,0.0
08/12/2005,2005081218,22,510,Sanvu,3,21.5,118.2,985,28,0.0
08/13/2005,2005081300,22,510,Sanvu,3,22.7,117.2,980,30,0.0
08/13/2005,2005081306,22,510,Sanvu,3,23.8,116.6,990,25,0.0
08/13/2005,2005081312,22,510,Sanvu,2,24.8,115.8,992,20,0.0
08/13/2005,2005081318,22,510,Sanvu,2,26.2,115.2,996,18,0.0
08/14/2005,2005081400,22,510,Sanvu,1,26.9,115.0,998,15,0.0
08/14/2005,2005081406,22,510,Sanvu,1,27.6,114.5,999,15,0.0
08/14/2005,2005081412,22,510,Sanvu,1,28.5,113.3,999,12,0.0
08/14/2005,2005081418,22,510,Sanvu,1,29.0,112.6,999,12,0.0
08/15/2005,2005081500,22,510,Sanvu,0,29.2,111.8,1000,10,0.0
08/18/2005,2005081818,28,512,Guchol,0,21.6,153.5,1010,10,0.0
08/19/2005,2005081900,28,512,Guchol,0,21.8,152.9,1010,10,0.0
08/19/2005,2005081906,49,511,Mawar,1,20.5,142.8,1008,12,0.0
08/19/2005,2005081906,28,512,Guchol,0,22.0,152.4,1008,10,0.0
08/19/2005,2005081912,28,512,Guchol,1,22.3,151.9,1008,12,0.0
08/19/2005,2005081912,49,511,Mawar,1,20.5,142.6,1002,15,0.0
08/19/2005,2005081918,49,511,Mawar,2,20.5,142.4,1000,18,0.0
08/19/2005,2005081918,28,512,Guchol,1,22.5,151.5,1008,12,0.0
08/20/2005,2005082000,49,511,Mawar,2,20.7,142.1,998,20,0.0
08/20/2005,2005082000,28,512,Guchol,1,22.7,151.0,1006,15,0.0
08/20/2005,2005082006,49,511,Mawar,2,21.0,141.8,995,20,0.0
08/20/2005,2005082006,28,512,Guchol,1,22.9,150.6,1004,15,0.0
08/20/2005,2005082012,49,511,Mawar,2,21.3,141.5,990,23,0.0
08/20/2005,2005082012,28,512,Guchol,1,23.2,150.2,1004,15,0.0
08/20/2005,2005082018,49,511,Mawar,3,21.6,141.3,985,25,0.0
08/20/2005,2005082018,28,512,Guchol,1,23.6,149.6,1002,15,0.0
08/21/2005,2005082100,49,511,Mawar,4,22.0,140.8,970,33,0.0
08/21/2005,2005082100,28,512,Guchol,1,24.1,149.0,1000,15,0.0
08/21/2005,2005082106,49,511,Mawar,4,22.4,140.5,960,40,0.0
08/21/2005,2005082106,28,512,Guchol,2,24.9,148.4,998,18,0.0
08/21/2005,2005082112,49,511,Mawar,5,22.6,140.1,950,45,0.0
08/21/2005,2005082112,28,512,Guchol,2,25.5,147.9,996,20,0.0
08/21/2005,2005082118,49,511,Mawar,5,22.9,139.8,940,50,0.0
08/21/2005,2005082118,28,512,Guchol,2,26.2,147.4,990,23,0.0
08/22/2005,2005082200,49,511,Mawar,5,23.3,139.4,940,50,0.0
