date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
05/13/2008,2008051318,29,802,Rammasun,9,34.3,147.4,1004,15,0.0
05/14/2008,2008051400,29,802,Rammasun,9,34.9,149.9,1008,15,0.0
05/14/2008,2008051406,12,803,Matmo,1,16.4,123.8,1000,15,0.0
05/14/2008,2008051412,12,803,Matmo,1,16.5,123.7,1000,15,0.0
05/14/2008,2008051412,27,804,Halong,1,11.8,116.9,1002,15,0.0
05/14/2008,2008051418,12,803,Matmo,1,16.9,123.7,1000,15,0.0
05/14/2008,2008051418,27,804,Halong,1,12.0,116.8,1000,15,0.0
05/15/2008,2008051500,12,803,Matmo,1,17.7,123.9,998,15,0.0
05/15/2008,2008051500,27,804,Halong,1,12.2,116.8,1000,15,0.0
05/15/2008,2008051506,12,803,Matmo,1,19.1,125.0,998,15,0.0
05/15/2008,2008051506,27,804,Halong,1,12.5,116.8,1000,15,0.0
05/15/2008,2008051512,12,803,Matmo,2,20.8,126.8,995,18,0.0
05/15/2008,2008051512,27,804,Halong,1,12.9,116.9,1000,15,0.0
05/15/2008,2008051518,12,803,Matmo,2,22.2,128.3,995,20,0.0
05/15/2008,2008051518,27,804,Halong,1,13.3,117.0,1000,15,0.0
05/16/2008,2008051600,12,803,Matmo,2,23.9,129.9,990,23,0.0
05/16/2008,2008051600,27,804,Halong,1,13.9,117.2,1000,15,0.0
05/16/2008,2008051606,12,803,Matmo,2,25.2,132.0,990,23,0.0
05/16/2008,2008051606,27,804,Halong,2,14.3,117.5,996,18,0.0
05/16/2008,2008051612,12,803,Matmo,2,26.3,135.8,990,23,0.0
05/16/2008,2008051612,27,804,Halong,2,14.7,117.7,990,23,0.0
05/16/2008,2008051618,12,803,Matmo,2,26.9,138.4,995,20,0.0
05/16/2008,2008051618,27,804,Halong,2,15.2,118.2,990,23,0.0
05/17/2008,2008051700,27,804,Halong,3,15.6,118.6,990,25,0.0
05/17/2008,2008051700,12,803,Matmo,1,27.2,141.0,1000,15,0.0
05/17/2008,2008051706,27,804,Halong,3,15.9,119.3,980,30,0.0
05/17/2008,2008051712,27,804,Halong,3,16.4,120.1,980,30,0.0
05/17/2008,2008051718,27,804,Halong,3,17.0,120.9,990,25,0.0
05/18/2008,2008051800,27,804,Halong,2,17.6,121.7,990,23,0.0
05/18/2008,2008051806,27,804,Halong,2,18.6,123.4,990,23,0.0
05/18/2008,2008051812,27,804,Halong,2,19.2,124.4,990,23,0.0
05/18/2008,2008051818,27,804,Halong,3,19.8,125.8,990,25,0.0
05/19/2008,2008051900,27,804,Halong,3,21.1,127.2,990,25,0.0
05/19/2008,2008051906,27,804,Halong,3,22.0,128.6,985,28,0.0
05/19/2008,2008051912,27,804,Halong,3,23.4,130.5,990,25,0.0
05/19/2008,2008051918,27,804,Halong,2,24.8,133.1,990,23,0.0
05/20/2008,2008052000,27,804,Halong,2,26.5,135.2,992,20,0.0
05/20/2008,2008052006,27,804,Halong,2,29.2,139.0,995,18,0.0
05/20/2008,2008052012,27,804,Halong,9,31.9,142.5,1000,18,0.0
05/20/2008,2008052018,27,804,Halong,9,33.7,144.8,1000,18,0.0
05/21/2008,2008052100,27,804,Halong,9,36.2,148.3,1002,15,0.0
05/26/2008,2008052606,39,805,Nakri,1,10.7,140.1,1006,13,0.0
05/26/2008,2008052612,39,805,Nakri,1,11.7,139.2,1006,13,0.0
05/26/2008,2008052618,39,805,Nakri,1,12.6,138.7,1006,13,0.0
05/27/2008,2008052700,39,805,Nakri,1,13.7,138.0,1004,15,0.0
05/27/2008,2008052706,39,805,Nakri,2,14.1,137.6,998,18,0.0
05/27/2008,2008052712,39,805,Nakri,2,14.3,137.5,995,20,0.0
05/27/2008,2008052718,39,805,Nakri,2,14.5,137.3,990,23,0.0
05/28/2008,2008052800,39,805,Nakri,3,14.9,137.1,990,25,0.0
05/28/2008,2008052806,39,805,Nakri,3,15.5,136.9,985,28,0.0
05/28/2008,2008052812,39,805,Nakri,3,15.8,136.8,980,30,0.0
05/28/2008,2008052818,39,805,Nakri,4,16.0,136.5,970,35,0.0
05/29/2008,2008052900,39,805,Nakri,4,16.1,136.3,960,40,0.0
05/29/2008,2008052906,39,805,Nakri,5,16.2,135.8,950,45,0.0
05/29/2008,2008052912,39,805,Nakri,5,16.2,135.5,940,50,0.0
05/29/2008,2008052918,39,805,Nakri,5,16.4,135.1,940,50,0.0
05/30/2008,2008053000,39,805,Nakri,5,16.6,134.7,940,50,0.0
05/30/2008,2008053006,39,805,Nakri,5,17.0,134.1,940,50,0.0
05/30/2008,2008053012,39,805,Nakri,5,17.3,133.5,950,45,0.0
05/30/2008,2008053018,39,805,Nakri,5,17.9,133.0,950,45,0.0
05/31/2008,2008053100,39,805,Nakri,4,18.3,132.9,960,40,0.0
05/31/2008,2008053106,39,805,Nakri,4,19.2,132.9,970,35,0.0
05/31/2008,2008053112,39,805,Nakri,4,19.7,132.8,970,35,0.0
05/31/2008,2008053118,39,805,Nakri,4,20.2,132.8,975,33,0.0
06/01/2008,2008060100,39,805,Nakri,4,20.6,132.9,970,35,0.0
06/01/2008,2008060106,39,805,Nakri,4,21.5,133.1,975,33,0.0
06/01/2008,2008060112,39,805,Nakri,4,22.4,133.3,970,35,0.0
06/01/2008,2008060118,39,805,Nakri,4,23.5,133.6,970,35,0.0
06/02/2008,2008060200,39,805,Nakri,4,25.1,134.4,970,35,0.0
06/02/2008,2008060206,39,805,Nakri,4,26.8,135.5,970,35,0.0
06/02/2008,2008060212,39,805,Nakri,4,28.3,137.0,975,33,0.0
06/02/2008,2008060218,39,805,Nakri,3,30.0,138.8,980,30,0.0
06/03/2008,2008060300,39,805,Nakri,3,31.5,140.3,990,25,0.0
06/03/2008,2008060306,39,805,Nakri,9,32.8,142.5,990,20,0.0
06/03/2008,2008060312,39,805,Nakri,9,33.0,144.5,994,15,0.0
06/03/2008,2008060318,39,805,Nakri,9,33.4,146.8,996,15,0.0
06/04/2008,2008060400,39,805,Nakri,9,33.4,149.4,1000,15,0.0
06/04/2008,2008060406,39,805,Nakri,9,33.2,151.6,1004,12,0.0
06/04/2008,2008060412,39,805,Nakri,9,32.6,154.4,1004,12,0.0
06/04/2008,2008060418,39,805,Nakri,9,31.7,158.2,1006,12,0.0
06/17/2008,2008061718,38,806,Fengshen,1,8.4,134.2,1006,12,0.0
06/18/2008,2008061800,38,806,Fengshen,1,8.7,133.4,1006,12,0.0
06/18/2008,2008061806,38,806,Fengshen,1,9.0,132.9,1006,12,0.0
06/18/2008,2008061812,38,806,Fengshen,1,9.3,132.2,1004,15,0.0
06/18/2008,2008061818,38,806,Fengshen,1,9.6,131.4,1002,15,0.0
06/19/2008,2008061900,38,806,Fengshen,2,9.8,131.0,1000,18,0.0
06/19/2008,2008061906,38,806,Fengshen,2,10.2,130.0,990,23,0.0
06/19/2008,2008061912,38,806,Fengshen,3,10.4,128.9,990,25,0.0
06/19/2008,2008061918,38,806,Fengshen,4,10.7,127.6,975,33,0.0
06/20/2008,2008062000,38,806,Fengshen,4,11.0,126.5,970,35,0.0
06/20/2008,2008062006,38,806,Fengshen,4,11.5,125.4,970,35,0.0
06/20/2008,2008062012,38,806,Fengshen,4,11.7,124.2,965,38,0.0
06/20/2008,2008062018,38,806,Fengshen,4,11.8,123.5,960,40,0.0
06/21/2008,2008062100,38,806,Fengshen,5,11.9,122.8,950,45,0.0
06/21/2008,2008062106,38,806,Fengshen,5,12.2,122.3,950,45,0.0
06/21/2008,2008062112,38,806,Fengshen,4,12.8,121.9,960,40,0.0
06/21/2008,2008062118,38,806,Fengshen,4,13.8,121.5,960,38,0.0
06/22/2008,2008062200,38,806,Fengshen,4,14.7,120.9,970,35,0.0
06/22/2008,2008062206,38,806,Fengshen,4,15.4,120.4,975,33,0.0
06/22/2008,2008062212,38,806,Fengshen,4,15.9,119.6,975,33,0.0
06/22/2008,2008062218,38,806,Fengshen,4,16.3,118.4,975,33,0.0
06/23/2008,2008062300,38,806,Fengshen,3,17.1,117.7,980,30,0.0
06/23/2008,2008062306,38,806,Fengshen,3,17.5,117.0,985,28,0.0
06/23/2008,2008062312,38,806,Fengshen,3,18.0,116.4,985,28,0.0
06/23/2008,2008062318,38,806,Fengshen,3,18.6,116.0,985,28,0.0
06/24/2008,2008062400,38,806,Fengshen,3,19.7,115.8,985,28,0.0
06/24/2008,2008062406,38,806,Fengshen,3,20.5,115.4,985,28,0.0
06/24/2008,2008062412,38,806,Fengshen,3,21.1,115.0,985,28,0.0
06/24/2008,2008062418,38,806,Fengshen,3,22.0,114.5,990,25,0.0
06/25/2008,2008062500,38,806,Fengshen,2,22.8,114.2,990,23,0.0
06/25/2008,2008062506,38,806,Fengshen,2,23.1,113.8,995,18,0.0
06/25/2008,2008062512,38,806,Fengshen,1,23.6,114.0,998,15,0.0
06/25/2008,2008062518,38,806,Fengshen,1,24.3,113.9,998,15,0.0
06/26/2008,2008062600,38,806,Fengshen,1,25.0,113.7,1000,12,0.0
06/26/2008,2008062606,38,806,Fengshen,1,25.4,114.2,1000,12,0.0
06/26/2008,2008062612,38,806,Fengshen,1,25.9,114.5,1000,12,0.0
06/26/2008,2008062618,38,806,Fengshen,0,26.3,115.1,1002,10,0.0
06/27/2008,2008062700,38,806,Fengshen,0,27.6,115.8,1002,10,0.0
07/13/2008,2008071306,40,807,Kalmaegi,1,20.1,126.4,1004,12,0.0
07/13/2008,2008071312,40,807,Kalmaegi,1,20.2,126.1,1004,12,0.0
07/13/2008,2008071318,40,807,Kalmaegi,1,20.1,125.9,1004,12,0.0
07/14/2008,2008071400,40,807,Kalmaegi,1,19.8,125.6,1004,12,0.0
07/14/2008,2008071406,40,807,Kalmaegi,1,19.3,125.2,1004,12,0.0
07/14/2008,2008071412,40,807,Kalmaegi,1,18.7,124.8,1004,12,0.0
07/14/2008,2008071418,40,807,Kalmaegi,1,18.5,124.5,1000,15,0.0
07/15/2008,2008071500,40,807,Kalmaegi,1,18.3,124.1,1000,15,0.0
07/15/2008,2008071506,40,807,Kalmaegi,2,18.1,123.7,996,18,0.0
07/15/2008,2008071512,40,807,Kalmaegi,2,18.0,123.4,995,18,0.0
07/15/2008,2008071518,40,807,Kalmaegi,2,18.1,123.3,995,20,0.0
07/16/2008,2008071600,40,807,Kalmaegi,2,18.6,123.5,990,23,0.0
07/16/2008,2008071606,40,807,Kalmaegi,3,19.3,123.5,990,25,0.0
07/16/2008,2008071612,40,807,Kalmaegi,3,20.3,123.5,990,25,0.0
07/16/2008,2008071618,40,807,Kalmaegi,3,21.2,123.4,980,30,0.0
07/17/2008,2008071700,40,807,Kalmaegi,4,22.4,123.0,975,33,0.0
07/17/2008,2008071706,40,807,Kalmaegi,4,23.2,122.6,975,33,0.0
07/17/2008,2008071712,40,807,Kalmaegi,4,24.1,122.1,975,33,0.0
07/17/2008,2008071718,40,807,Kalmaegi,3,24.7,121.5,980,28,0.0
07/18/2008,2008071800,40,807,Kalmaegi,3,25.2,121.2,985,25,0.0
07/18/2008,2008071806,40,807,Kalmaegi,3,26.1,120.6,985,25,0.0
07/18/2008,2008071812,40,807,Kalmaegi,2,26.8,119.8,990,23,0.0
07/18/2008,2008071818,40,807,Kalmaegi,2,27.3,119.8,995,20,0.0
07/19/2008,2008071900,40,807,Kalmaegi,2,28.1,120.1,995,20,0.0
07/19/2008,2008071906,40,807,Kalmaegi,2,29.4,120.5,995,20,0.0
07/19/2008,2008071912,40,807,Kalmaegi,2,31.4,120.8,996,18,0.0
07/19/2008,2008071918,40,807,Kalmaegi,1,33.0,121.3,998,17,0.0
07/20/2008,2008072000,40,807,Kalmaegi,1,33.8,122.6,998,17,0.0
07/20/2008,2008072006,40,807,Kalmaegi,1,35.2,123.7,998,17,0.0
07/20/2008,2008072012,40,807,Kalmaegi,9,37.6,125.5,998,17,0.0
07/20/2008,2008072018,40,807,Kalmaegi,9,38.4,126.3,998,17,0.0
07/21/2008,2008072100,40,807,Kalmaegi,9,39.1,127.6,998,15,0.0
07/21/2008,2008072106,40,807,Kalmaegi,9,40.1,130.1,998,15,0.0
07/21/2008,2008072112,40,807,Kalmaegi,9,41.0,131.3,1000,15,0.0
07/21/2008,2008072118,40,807,Kalmaegi,9,42.0,132.3,1000,12,0.0
07/22/2008,2008072200,40,807,Kalmaegi,9,42.7,133.3,1002,12,0.0
07/22/2008,2008072206,40,807,Kalmaegi,9,43.3,134.6,1002,12,0.0
07/22/2008,2008072212,40,807,Kalmaegi,9,44.1,136.2,1002,12,0.0
07/22/2008,2008072218,40,807,Kalmaegi,9,44.6,137.6,1002,12,0.0
07/23/2008,2008072300,40,807,Kalmaegi,9,45.0,139.4,1004,12,0.0
07/24/2008,2008072400,32,808,Fung-wong,1,21.8,133.2,1002,12,0.0
07/24/2008,2008072406,32,808,Fung-wong,1,21.9,132.7,1000,15,0.0
07/24/2008,2008072412,32,808,Fung-wong,1,21.9,132.3,998,15,0.0
07/24/2008,2008072418,32,808,Fung-wong,1,21.7,131.7,998,15,0.0
07/25/2008,2008072500,32,808,Fung-wong,1,21.6,131.4,998,15,0.0
07/25/2008,2008072506,32,808,Fung-wong,2,21.6,130.7,995,18,0.0
07/25/2008,2008072512,32,808,Fung-wong,2,21.9,129.8,995,20,0.0
07/25/2008,2008072518,32,808,Fung-wong,2,21.7,128.7,990,23,0.0
07/26/2008,2008072600,32,808,Fung-wong,3,21.6,127.9,990,25,0.0
07/26/2008,2008072606,32,808,Fung-wong,3,21.4,127.1,985,28,0.0
07/26/2008,2008072612,32,808,Fung-wong,4,21.3,126.1,975,33,0.0
07/26/2008,2008072618,32,808,Fung-wong,4,21.2,125.6,975,33,0.0
07/27/2008,2008072700,32,808,Fung-wong,4,21.5,124.9,970,35,0.0
07/27/2008,2008072706,32,808,Fung-wong,4,22.1,124.0,960,40,0.0
07/27/2008,2008072712,32,808,Fung-wong,4,22.7,123.1,960,40,0.0
07/27/2008,2008072718,32,808,Fung-wong,5,23.0,122.4,955,45,0.0
07/28/2008,2008072800,32,808,Fung-wong,4,23.6,121.3,960,40,0.0
07/28/2008,2008072806,32,808,Fung-wong,4,24.2,120.5,970,35,0.0
07/28/2008,2008072812,32,808,Fung-wong,4,24.9,119.7,975,33,0.0
07/28/2008,2008072818,32,808,Fung-wong,3,26.0,119.0,985,28,0.0
07/29/2008,2008072900,32,808,Fung-wong,2,26.6,118.3,990,23,0.0
07/29/2008,2008072906,32,808,Fung-wong,2,27.1,117.9,990,23,0.0
07/29/2008,2008072912,32,808,Fung-wong,2,27.8,117.6,990,23,0.0
07/29/2008,2008072918,32,808,Fung-wong,2,28.5,117.1,990,23,0.0
07/30/2008,2008073000,32,808,Fung-wong,2,29.0,116.5,995,20,0.0
07/30/2008,2008073006,32,808,Fung-wong,1,29.3,116.1,996,17,0.0
07/30/2008,2008073012,32,808,Fung-wong,1,30.5,116.1,998,17,0.0
07/30/2008,2008073018,32,808,Fung-wong,1,31.5,116.1,998,15,0.0
07/31/2008,2008073100,32,808,Fung-wong,1,32.6,116.2,1000,15,0.0
07/31/2008,2008073106,32,808,Fung-wong,1,33.3,116.3,1002,12,0.0
07/31/2008,2008073112,32,808,Fung-wong,1,33.5,116.5,1002,12,0.0
07/31/2008,2008073118,32,808,Fung-wong,0,33.7,116.6,1002,10,0.0
08/03/2008,2008080312,20,809,Kammuri,1,19.1,120.2,1002,15,0.0
08/03/2008,2008080318,20,809,Kammuri,1,19.1,119.5,1002,15,0.0
08/04/2008,2008080400,20,809,Kammuri,1,19.2,118.8,1000,15,0.0
08/04/2008,2008080406,20,809,Kammuri,1,19.3,118.1,1000,15,0.0
08/04/2008,2008080412,20,809,Kammuri,1,19.4,117.6,996,15,0.0
08/04/2008,2008080418,20,809,Kammuri,1,19.6,117.0,994,15,0.0
08/05/2008,2008080500,20,809,Kammuri,2,19.9,116.2,990,18,0.0
08/05/2008,2008080506,20,809,Kammuri,2,20.3,115.5,990,20,0.0
08/05/2008,2008080512,20,809,Kammuri,2,20.6,114.9,985,23,0.0
08/05/2008,2008080518,20,809,Kammuri,2,20.8,114.3,985,23,0.0
08/06/2008,2008080600,20,809,Kammuri,3,20.9,113.9,980,25,0.0
08/06/2008,2008080606,20,809,Kammuri,3,21.4,113.1,980,25,0.0
08/06/2008,2008080612,20,809,Kammuri,2,21.6,111.6,985,23,0.0
08/06/2008,2008080618,20,809,Kammuri,2,21.3,110.2,990,20,0.0
08/07/2008,2008080700,20,809,Kammuri,2,21.0,109.3,990,20,0.0
08/07/2008,2008080706,20,809,Kammuri,2,21.5,108.3,990,18,0.0
08/07/2008,2008080712,20,809,Kammuri,2,21.7,106.9,990,18,0.0
08/07/2008,2008080718,20,809,Kammuri,1,21.5,105.6,994,15,0.0
08/08/2008,2008080800,20,809,Kammuri,1,21.3,104.6,995,12,0.0
08/08/2008,2008080806,20,809,Kammuri,0,21.3,103.4,998,10,0.0
08/09/2008,2008080912,10,810,Phanfone,1,27.4,151.4,1002,12,0.0
08/09/2008,2008080918,10,810,Phanfone,1,28.0,152.4,1002,15,0.0
08/10/2008,2008081000,10,810,Phanfone,1,29.0,153.3,1000,15,0.0
08/10/2008,2008081006,10,810,Phanfone,2,30.5,155.9,995,18,0.0
08/10/2008,2008081012,10,810,Phanfone,2,32.0,158.2,995,20,0.0
08/10/2008,2008081018,10,810,Phanfone,2,35.0,160.3,990,23,0.0
08/11/2008,2008081100,10,810,Phanfone,2,38.9,162.8,995,18,0.0
08/11/2008,2008081106,10,810,Phanfone,9,41.3,164.5,1000,15,0.0
08/11/2008,2008081112,10,810,Phanfone,9,42.6,165.5,1006,15,0.0
08/11/2008,2008081118,10,810,Phanfone,9,44.1,167.0,1010,15,0.0
08/13/2008,2008081318,18,811,Vongfong,1,23.7,132.5,1002,13,0.0
08/14/2008,2008081400,18,811,Vongfong,1,25.1,132.8,1002,13,0.0
08/14/2008,2008081406,18,811,Vongfong,1,26.1,133.1,1002,13,0.0
08/14/2008,2008081412,18,811,Vongfong,1,27.2,133.5,1000,13,0.0
08/14/2008,2008081418,18,811,Vongfong,1,28.2,134.0,1000,15,0.0
08/15/2008,2008081500,18,811,Vongfong,1,29.2,134.5,1000,15,0.0
08/15/2008,2008081506,18,811,Vongfong,2,30.2,135.5,995,18,0.0
08/15/2008,2008081512,18,811,Vongfong,2,30.9,136.8,995,18,0.0
08/15/2008,2008081518,18,811,Vongfong,2,31.7,138.3,995,20,0.0
08/16/2008,2008081600,18,811,Vongfong,2,32.7,140.6,995,20,0.0
08/16/2008,2008081606,18,811,Vongfong,2,33.8,143.0,990,23,0.0
08/16/2008,2008081612,18,811,Vongfong,2,34.7,145.4,990,23,0.0
08/16/2008,2008081618,18,811,Vongfong,2,36.0,148.1,990,23,0.0
08/17/2008,2008081700,18,811,Vongfong,2,37.7,151.4,990,23,0.0
08/17/2008,2008081706,18,811,Vongfong,2,39.2,154.7,990,23,0.0
08/17/2008,2008081706,25,812,Nuri,1,15.7,138.8,1006,15,0.0
08/17/2008,2008081712,18,811,Vongfong,2,40.8,159.2,995,20,0.0
08/17/2008,2008081712,25,812,Nuri,1,15.8,136.7,1004,15,0.0
08/17/2008,2008081718,18,811,Vongfong,2,42.3,164.4,995,20,0.0
08/17/2008,2008081718,25,812,Nuri,2,15.9,135.1,998,18,0.0
08/18/2008,2008081800,18,811,Vongfong,9,44.1,168.5,995,18,0.0
08/18/2008,2008081800,25,812,Nuri,2,15.9,133.4,998,18,0.0
08/18/2008,2008081806,25,812,Nuri,2,16.0,131.6,990,23,0.0
08/18/2008,2008081812,25,812,Nuri,3,16.2,130.2,985,28,0.0
08/18/2008,2008081818,25,812,Nuri,4,16.8,128.5,975,33,0.0
08/19/2008,2008081900,25,812,Nuri,4,17.2,126.9,970,35,0.0
08/19/2008,2008081906,25,812,Nuri,4,17.6,125.5,965,38,0.0
08/19/2008,2008081912,25,812,Nuri,4,18.1,124.4,965,38,0.0
08/19/2008,2008081918,25,812,Nuri,4,18.5,123.0,960,40,0.0
08/20/2008,2008082000,25,812,Nuri,4,18.7,122.0,960,40,0.0
08/20/2008,2008082006,25,812,Nuri,4,18.9,121.1,960,40,0.0
08/20/2008,2008082012,25,812,Nuri,4,19.6,120.5,960,40,0.0
08/20/2008,2008082018,25,812,Nuri,4,19.9,119.2,965,38,0.0
08/21/2008,2008082100,25,812,Nuri,4,20.1,118.2,965,38,0.0
08/21/2008,2008082106,25,812,Nuri,4,20.3,117.2,970,35,0.0
08/21/2008,2008082112,25,812,Nuri,4,20.6,116.5,970,35,0.0
08/21/2008,2008082118,25,812,Nuri,4,21.0,115.9,975,33,0.0
08/22/2008,2008082200,25,812,Nuri,4,21.4,115.3,975,33,0.0
08/22/2008,2008082206,25,812,Nuri,4,22.0,114.5,975,33,0.0
08/22/2008,2008082212,25,812,Nuri,3,22.5,114.1,980,28,0.0
08/22/2008,2008082218,25,812,Nuri,2,22.8,113.1,992,20,0.0
08/23/2008,2008082300,25,812,Nuri,1,23.2,112.8,996,13,0.0
08/23/2008,2008082306,25,812,Nuri,1,23.3,112.3,1002,12,0.0
09/08/2008,2008090800,56,813,Sinlaku,1,15.4,126.7,1002,15,0.0
09/08/2008,2008090806,56,813,Sinlaku,1,15.9,126.3,1000,15,0.0
09/08/2008,2008090812,56,813,Sinlaku,1,16.3,126.0,1000,15,0.0
09/08/2008,2008090818,56,813,Sinlaku,2,16.7,125.7,996,18,0.0
09/09/2008,2008090900,56,813,Sinlaku,2,17.2,125.5,990,23,0.0
09/09/2008,2008090906,56,813,Sinlaku,3,17.8,125.2,985,28,0.0
09/09/2008,2008090912,56,813,Sinlaku,4,18.6,125.1,975,33,0.0
09/09/2008,2008090918,56,813,Sinlaku,4,19.3,124.9,965,40,0.0
09/10/2008,2008091000,56,813,Sinlaku,4,19.8,124.4,960,40,0.0
09/10/2008,2008091006,56,813,Sinlaku,5,20.2,124.3,950,45,0.0
09/10/2008,2008091012,56,813,Sinlaku,5,20.7,124.3,940,50,0.0
09/10/2008,2008091018,56,813,Sinlaku,6,20.7,124.3,935,55,0.0
09/11/2008,2008091100,56,813,Sinlaku,6,20.9,124.5,935,55,0.0
09/11/2008,2008091106,56,813,Sinlaku,6,21.5,124.7,935,55,0.0
09/11/2008,2008091112,56,813,Sinlaku,6,21.9,124.8,935,55,0.0
09/11/2008,2008091118,56,813,Sinlaku,5,22.3,124.7,940,50,0.0
09/12/2008,2008091200,56,813,Sinlaku,5,22.8,124.5,940,50,0.0
09/12/2008,2008091206,56,813,Sinlaku,5,23.4,124.0,940,50,0.0
09/12/2008,2008091212,56,813,Sinlaku,5,23.7,123.5,945,50,0.0
09/12/2008,2008091218,56,813,Sinlaku,5,23.9,123.2,945,50,0.0
09/13/2008,2008091300,56,813,Sinlaku,5,24.1,122.8,945,50,0.0
09/13/2008,2008091306,56,813,Sinlaku,5,24.3,122.5,945,48,0.0
09/13/2008,2008091312,56,813,Sinlaku,5,24.4,122.4,945,48,0.0
09/13/2008,2008091318,56,813,Sinlaku,5,24.7,121.8,950,45,0.0
09/14/2008,2008091400,56,813,Sinlaku,4,24.6,121.7,960,40,0.0
09/14/2008,2008091406,56,813,Sinlaku,4,25.5,121.6,970,35,0.0
09/14/2008,2008091412,56,813,Sinlaku,4,25.4,121.3,975,33,0.0
09/14/2008,2008091418,56,813,Sinlaku,4,25.9,120.9,975,33,0.0
09/15/2008,2008091500,56,813,Sinlaku,3,26.2,121.3,980,30,0.0
09/15/2008,2008091506,56,813,Sinlaku,3,26.6,121.9,980,30,0.0
09/15/2008,2008091512,56,813,Sinlaku,3,26.9,122.5,980,30,0.0
