date,YYYYMMMDD,BBBB,DDDD,H,I,LAT,LONG,PRES,WND,OWD
01/15/2003,2003011506,24,301,Yanyan,1,6.9,163.1,1004,12,0.0
01/15/2003,2003011512,24,301,Yanyan,1,7.6,161.2,1004,12,0.0
01/15/2003,2003011518,24,301,Yanyan,1,8.2,159.7,1004,15,0.0
01/16/2003,2003011600,24,301,Yanyan,1,8.7,158.2,1004,15,0.0
01/16/2003,2003011606,24,301,Yanyan,1,9.4,156.7,1004,15,0.0
01/16/2003,2003011612,24,301,Yanyan,1,10.2,154.3,1004,15,0.0
01/16/2003,2003011618,24,301,Yanyan,1,11.0,152.8,1004,15,0.0
01/17/2003,2003011700,24,301,Yanyan,1,11.7,150.9,1004,15,0.0
01/17/2003,2003011706,24,301,Yanyan,1,12.4,149.5,1002,15,0.0
01/17/2003,2003011712,24,301,Yanyan,1,12.9,148.6,1002,15,0.0
01/17/2003,2003011718,24,301,Yanyan,1,13.2,147.8,1002,15,0.0
01/18/2003,2003011800,24,301,Yanyan,1,13.6,146.8,1000,15,0.0
01/18/2003,2003011806,24,301,Yanyan,2,14.1,146.6,998,18,0.0
01/18/2003,2003011812,24,301,Yanyan,2,14.5,146.8,998,18,0.0
01/18/2003,2003011818,24,301,Yanyan,2,14.7,147.3,995,18,0.0
01/19/2003,2003011900,24,301,Yanyan,2,14.9,147.9,995,18,0.0
01/19/2003,2003011906,24,301,Yanyan,2,15.2,148.8,995,18,0.0
01/19/2003,2003011912,24,301,Yanyan,2,15.6,150.0,995,18,0.0
01/19/2003,2003011918,24,301,Yanyan,2,16.2,151.3,995,18,0.0
01/20/2003,2003012000,24,301,Yanyan,2,16.8,152.4,995,18,0.0
01/20/2003,2003012006,24,301,Yanyan,2,17.2,153.7,995,18,0.0
01/20/2003,2003012012,24,301,Yanyan,1,17.5,154.9,1000,15,0.0
01/20/2003,2003012018,24,301,Yanyan,1,17.9,156.1,1004,12,0.0
01/21/2003,2003012100,24,301,Yanyan,0,19.0,157.0,1006,10,0.0
04/10/2003,2003041000,62,302,Kujira,1,6.7,160.1,1004,15,0.0
04/10/2003,2003041006,62,302,Kujira,1,7.5,159.7,1004,15,0.0
04/10/2003,2003041012,62,302,Kujira,1,8.0,158.9,1004,15,0.0
04/10/2003,2003041018,62,302,Kujira,1,8.5,158.1,1002,15,0.0
04/11/2003,2003041100,62,302,Kujira,2,9.0,157.4,1000,18,0.0
04/11/2003,2003041106,62,302,Kujira,2,9.5,156.4,998,18,0.0
04/11/2003,2003041112,62,302,Kujira,2,9.8,155.6,996,18,0.0
04/11/2003,2003041118,62,302,Kujira,2,9.9,155.0,996,18,0.0
04/12/2003,2003041200,62,302,Kujira,2,9.9,154.1,992,20,0.0
04/12/2003,2003041206,62,302,Kujira,2,10.0,153.2,990,23,0.0
04/12/2003,2003041212,62,302,Kujira,2,10.1,152.3,990,23,0.0
04/12/2003,2003041218,62,302,Kujira,3,10.1,151.5,985,25,0.0
04/13/2003,2003041300,62,302,Kujira,3,10.2,150.7,985,28,0.0
